message_index,symbol,side,px,dq
320573,ETF,BUY,3006,184
320574,ETF,SELL,3026,184
320575,ETF,BUY,3005,206
320576,ETF,SELL,3027,206
320577,ETF,BUY,3004,228
320578,ETF,SELL,3028,228
320579,ETF,BUY,3018,-228
320581,ETF,SELL,3042,-228
320584,ETF,SELL,3036,-52
320587,ETF,SELL,3037,-74
320590,ETF,SELL,3038,-96
320593,ETF,SELL,3039,-118
320596,ETF,SELL,3040,-140
320598,ETF,BUY,3023,-162
320600,ETF,SELL,3041,-162
320602,ETF,BUY,3022,-184
320604,ETF,SELL,3042,-184
320606,ETF,BUY,3021,-206
320608,ETF,SELL,3043,-206
321033,ETF,BUY,3016,52
321034,ETF,SELL,3024,52
321035,ETF,BUY,3015,74
321036,ETF,SELL,3025,74
321037,ETF,BUY,3014,96
321038,ETF,SELL,3026,96
321039,ETF,BUY,3013,118
321040,ETF,SELL,3027,118
321041,ETF,BUY,3012,140
321042,ETF,SELL,3028,140
321043,ETF,BUY,3011,162
321044,ETF,SELL,3029,162
321045,ETF,BUY,3010,184
321046,ETF,SELL,3030,184
321047,ETF,BUY,3009,206
321048,ETF,SELL,3031,206
321049,ETF,BUY,3008,228
321050,ETF,SELL,3032,228
321051,ETF,BUY,3020,-228
321053,ETF,SELL,3044,-228
321055,ETF,BUY,3012,-52
321058,ETF,BUY,3011,-74
321061,ETF,BUY,3010,-96
321064,ETF,BUY,3009,-118
321067,ETF,BUY,3008,-140
321070,ETF,BUY,3007,-162
321072,ETF,SELL,3025,-162
321074,ETF,BUY,3006,-184
321076,ETF,SELL,3026,-184
321078,ETF,BUY,3005,-206
321080,ETF,SELL,3027,-206
321533,ETF,BUY,3020,52
321534,ETF,SELL,3028,52
321535,ETF,BUY,3019,74
321536,ETF,SELL,3029,74
321537,ETF,BUY,3018,96
321538,ETF,SELL,3030,96
321539,ETF,BUY,3017,118
321540,ETF,SELL,3031,118
321541,ETF,BUY,3016,140
321542,ETF,SELL,3032,140
321543,ETF,BUY,3015,162
321544,ETF,SELL,3033,162
321545,ETF,BUY,3014,184
321546,ETF,SELL,3034,184
321547,ETF,BUY,3013,206
321548,ETF,SELL,3035,206
321549,ETF,BUY,3012,228
321550,ETF,SELL,3036,228
321551,ETF,BUY,3004,-228
321553,ETF,SELL,3028,-228
321555,ETF,BUY,3016,-52
321557,ETF,SELL,3024,-52
321559,ETF,BUY,3015,-74
321561,ETF,SELL,3025,-74
321563,ETF,BUY,3014,-96
321565,ETF,SELL,3026,-96
321567,ETF,BUY,3013,-118
321569,ETF,SELL,3027,-118
321571,ETF,BUY,3012,-140
321573,ETF,SELL,3028,-140
321575,ETF,BUY,3011,-162
321577,ETF,SELL,3029,-162
321579,ETF,BUY,3010,-184
321581,ETF,SELL,3030,-184
321583,ETF,BUY,3009,-206
321585,ETF,SELL,3031,-206
322011,ETF,BUY,3026,52
322012,ETF,SELL,3034,52
322013,ETF,BUY,3025,74
322014,ETF,SELL,3035,74
322015,ETF,BUY,3024,96
322016,ETF,SELL,3036,96
322017,ETF,BUY,3023,118
322018,ETF,SELL,3037,118
322019,ETF,BUY,3022,140
322020,ETF,SELL,3038,140
322021,ETF,BUY,3021,162
322022,ETF,SELL,3039,162
322023,ETF,BUY,3020,184
322024,ETF,SELL,3040,184
322025,ETF,BUY,3019,206
322026,ETF,SELL,3041,206
322027,ETF,BUY,3018,228
322028,ETF,SELL,3042,228
322029,ETF,BUY,3008,-228
322031,ETF,SELL,3032,-228
322033,ETF,BUY,3020,-52
322035,ETF,SELL,3028,-52
322037,ETF,BUY,3019,-74
322039,ETF,SELL,3029,-74
322041,ETF,BUY,3018,-96
322043,ETF,SELL,3030,-96
322045,ETF,BUY,3017,-118
322047,ETF,SELL,3031,-118
322049,ETF,BUY,3016,-140
322051,ETF,SELL,3032,-140
322053,ETF,BUY,3015,-162
322055,ETF,SELL,3033,-162
322057,ETF,BUY,3014,-184
322059,ETF,SELL,3034,-184
322061,ETF,BUY,3013,-206
322063,ETF,SELL,3035,-206
322489,ETF,BUY,3023,52
322490,ETF,SELL,3031,52
322491,ETF,BUY,3022,74
322492,ETF,SELL,3032,74
322493,ETF,BUY,3021,96
322494,ETF,SELL,3033,96
322495,ETF,BUY,3020,118
322496,ETF,SELL,3034,118
322497,ETF,BUY,3019,140
322498,ETF,SELL,3035,140
322499,ETF,BUY,3018,162
322500,ETF,SELL,3036,162
322501,ETF,BUY,3017,184
322502,ETF,SELL,3037,184
322503,ETF,BUY,3016,206
322504,ETF,SELL,3038,206
322505,ETF,BUY,3015,228
322506,ETF,SELL,3039,228
322507,ETF,BUY,3012,-228
322509,ETF,SELL,3036,-228
322511,ETF,BUY,3026,-52
322513,ETF,SELL,3034,-52
322515,ETF,BUY,3025,-74
322517,ETF,SELL,3035,-74
322519,ETF,BUY,3024,-96
322521,ETF,SELL,3036,-96
322523,ETF,BUY,3023,-118
322525,ETF,SELL,3037,-118
322527,ETF,BUY,3022,-140
322529,ETF,SELL,3038,-140
322531,ETF,BUY,3021,-162
322533,ETF,SELL,3039,-162
322535,ETF,BUY,3020,-184
322537,ETF,SELL,3040,-184
322539,ETF,BUY,3019,-206
322541,ETF,SELL,3041,-206
322967,ETF,BUY,3037,52
322972,ETF,BUY,3037,-52
322973,ETF,SELL,3031,-52
322974,ETF,SELL,3045,52
322975,ETF,BUY,3036,74
322980,ETF,BUY,3036,-74
322981,ETF,SELL,3032,-74
322982,ETF,SELL,3046,74
322983,ETF,BUY,3035,96
322988,ETF,BUY,3035,-96
322989,ETF,SELL,3033,-96
322990,ETF,SELL,3047,96
322991,ETF,BUY,3034,118
322996,ETF,BUY,3034,-118
322997,ETF,SELL,3034,-118
322998,ETF,SELL,3048,118
322999,ETF,BUY,3033,140
323000,ETF,SELL,3049,140
323001,ETF,BUY,3032,162
323002,ETF,SELL,3050,162
323003,ETF,BUY,3031,184
323004,ETF,SELL,3051,184
323005,ETF,BUY,3030,206
323006,ETF,SELL,3052,206
323007,ETF,BUY,3029,228
323008,ETF,SELL,3053,228
323009,ETF,BUY,3018,-228
323011,ETF,SELL,3042,-228
323013,ETF,BUY,3023,-52
323016,ETF,BUY,3022,-74
323019,ETF,BUY,3021,-96
323022,ETF,BUY,3020,-118
323025,ETF,BUY,3019,-140
323027,ETF,SELL,3035,-140
323029,ETF,BUY,3018,-162
323031,ETF,SELL,3036,-162
323033,ETF,BUY,3017,-184
323035,ETF,SELL,3037,-184
323037,ETF,BUY,3016,-206
323039,ETF,SELL,3038,-206
323465,ETF,BUY,3027,52
323466,ETF,SELL,3035,52
323467,ETF,BUY,3026,74
323468,ETF,SELL,3036,74
323469,ETF,BUY,3025,96
323470,ETF,SELL,3037,96
323471,ETF,BUY,3024,118
323472,ETF,SELL,3038,118
323473,ETF,BUY,3023,140
323474,ETF,SELL,3039,140
323475,ETF,BUY,3022,162
323476,ETF,SELL,3040,162
323477,ETF,BUY,3021,184
323478,ETF,SELL,3041,184
323479,ETF,BUY,3020,206
323480,ETF,SELL,3042,206
323481,ETF,BUY,3019,228
323482,ETF,SELL,3043,228
323483,ETF,BUY,3015,-228
323485,ETF,SELL,3039,-228
323488,ETF,SELL,3045,-52
323491,ETF,SELL,3046,-74
323494,ETF,SELL,3047,-96
323497,ETF,SELL,3048,-118
323499,ETF,BUY,3033,-140
323501,ETF,SELL,3049,-140
323503,ETF,BUY,3032,-162
323505,ETF,SELL,3050,-162
323507,ETF,BUY,3031,-184
323509,ETF,SELL,3051,-184
323511,ETF,BUY,3030,-206
323513,ETF,SELL,3052,-206
323940,ETF,BUY,3029,52
323941,ETF,SELL,3037,52
323942,ETF,BUY,3028,74
323943,ETF,SELL,3038,74
323944,ETF,BUY,3027,96
323945,ETF,SELL,3039,96
323946,ETF,BUY,3026,118
323947,ETF,SELL,3040,118
323948,ETF,BUY,3025,140
323949,ETF,SELL,3041,140
323950,ETF,BUY,3024,162
323951,ETF,SELL,3042,162
323952,ETF,BUY,3023,184
323953,ETF,SELL,3043,184
323954,ETF,BUY,3022,206
323955,ETF,SELL,3044,206
323956,ETF,BUY,3021,228
323957,ETF,SELL,3045,228
323958,ETF,BUY,3029,-228
323960,ETF,SELL,3053,-228
323962,ETF,BUY,3027,-52
323964,ETF,SELL,3035,-52
323966,ETF,BUY,3026,-74
323968,ETF,SELL,3036,-74
323970,ETF,BUY,3025,-96
323972,ETF,SELL,3037,-96
323974,ETF,BUY,3024,-118
323976,ETF,SELL,3038,-118
323978,ETF,BUY,3023,-140
323980,ETF,SELL,3039,-140
323982,ETF,BUY,3022,-162
323984,ETF,SELL,3040,-162
323986,ETF,BUY,3021,-184
323988,ETF,SELL,3041,-184
323990,ETF,BUY,3020,-206
323992,ETF,SELL,3042,-206
324418,ETF,BUY,3031,52
324419,ETF,SELL,3039,52
324420,ETF,BUY,3030,74
324421,ETF,SELL,3040,74
324422,ETF,BUY,3029,96
324423,ETF,SELL,3041,96
324424,ETF,BUY,3028,118
324425,ETF,SELL,3042,118
324426,ETF,BUY,3027,140
324427,ETF,SELL,3043,140
324428,ETF,BUY,3026,162
324429,ETF,SELL,3044,162
324430,ETF,BUY,3025,184
324431,ETF,SELL,3045,184
324432,ETF,BUY,3024,206
324433,ETF,SELL,3046,206
324434,ETF,BUY,3023,228
324435,ETF,SELL,3047,228
324436,ETF,BUY,3019,-228
324438,ETF,SELL,3043,-228
324440,ETF,BUY,3029,-52
324442,ETF,SELL,3037,-52
324444,ETF,BUY,3028,-74
324446,ETF,SELL,3038,-74
324448,ETF,BUY,3027,-96
324450,ETF,SELL,3039,-96
324452,ETF,BUY,3026,-118
324454,ETF,SELL,3040,-118
324456,ETF,BUY,3025,-140
324458,ETF,SELL,3041,-140
324460,ETF,BUY,3024,-162
324462,ETF,SELL,3042,-162
324464,ETF,BUY,3023,-184
324466,ETF,SELL,3043,-184
324468,ETF,BUY,3022,-206
324470,ETF,SELL,3044,-206
324896,ETF,BUY,3035,52
324897,ETF,SELL,3043,52
324898,ETF,BUY,3034,74
324899,ETF,SELL,3044,74
324900,ETF,BUY,3033,96
324901,ETF,SELL,3045,96
324902,ETF,BUY,3032,118
324903,ETF,SELL,3046,118
324904,ETF,BUY,3031,140
324905,ETF,SELL,3047,140
324906,ETF,BUY,3030,162
324907,ETF,SELL,3048,162
324908,ETF,BUY,3029,184
324909,ETF,SELL,3049,184
324910,ETF,BUY,3028,206
324911,ETF,SELL,3050,206
324912,ETF,BUY,3027,228
324913,ETF,SELL,3051,228
324914,ETF,BUY,3021,-228
324916,ETF,SELL,3045,-228
324918,ETF,BUY,3031,-52
324920,ETF,SELL,3039,-52
324922,ETF,BUY,3030,-74
324924,ETF,SELL,3040,-74
324926,ETF,BUY,3029,-96
324928,ETF,SELL,3041,-96
324930,ETF,BUY,3028,-118
324932,ETF,SELL,3042,-118
324934,ETF,BUY,3027,-140
324936,ETF,SELL,3043,-140
324938,ETF,BUY,3026,-162
324940,ETF,SELL,3044,-162
324942,ETF,BUY,3025,-184
324944,ETF,SELL,3045,-184
324946,ETF,BUY,3024,-206
324948,ETF,SELL,3046,-206
325373,ETF,BUY,3035,52
325374,ETF,SELL,3043,52
325375,ETF,BUY,3034,74
325376,ETF,SELL,3044,74
325377,ETF,BUY,3033,96
325378,ETF,SELL,3045,96
325379,ETF,BUY,3032,118
325380,ETF,SELL,3046,118
325381,ETF,BUY,3031,140
325382,ETF,SELL,3047,140
325383,ETF,BUY,3030,162
325384,ETF,SELL,3048,162
325385,ETF,BUY,3029,184
325386,ETF,SELL,3049,184
325387,ETF,BUY,3028,206
325388,ETF,SELL,3050,206
325389,ETF,BUY,3027,228
325390,ETF,SELL,3051,228
325391,ETF,BUY,3023,-228
325393,ETF,SELL,3047,-228
325395,ETF,BUY,3035,-52
325397,ETF,SELL,3043,-52
325399,ETF,BUY,3034,-74
325401,ETF,SELL,3044,-74
325403,ETF,BUY,3033,-96
325405,ETF,SELL,3045,-96
325407,ETF,BUY,3032,-118
325409,ETF,SELL,3046,-118
325411,ETF,BUY,3031,-140
325413,ETF,SELL,3047,-140
325415,ETF,BUY,3030,-162
325417,ETF,SELL,3048,-162
325419,ETF,BUY,3029,-184
325421,ETF,SELL,3049,-184
325423,ETF,BUY,3028,-206
325425,ETF,SELL,3050,-206
325529,ETF,BUY,3044,503
325538,ETF,BUY,3044,-126
325539,ETF,SELL,3044,-74
325540,ETF,SELL,3043,-52
325541,ETF,BUY,3044,-377
325864,ETF,BUY,3033,52
325865,ETF,SELL,3041,52
325866,ETF,BUY,3032,74
325867,ETF,SELL,3042,74
325868,ETF,BUY,3031,96
325869,ETF,SELL,3043,96
325870,ETF,BUY,3030,118
325871,ETF,SELL,3044,118
325872,ETF,BUY,3029,140
325873,ETF,SELL,3045,140
325874,ETF,BUY,3028,162
325875,ETF,SELL,3046,162
325876,ETF,BUY,3027,184
325877,ETF,SELL,3047,184
325878,ETF,BUY,3026,206
325879,ETF,SELL,3048,206
325880,ETF,BUY,3025,228
325881,ETF,SELL,3049,228
325882,ETF,BUY,3027,-228
325884,ETF,SELL,3051,-228
325886,ETF,BUY,3035,-52
325889,ETF,BUY,3034,-74
325892,ETF,BUY,3033,-96
325894,ETF,SELL,3045,-96
325896,ETF,BUY,3032,-118
325898,ETF,SELL,3046,-118
325900,ETF,BUY,3031,-140
325902,ETF,SELL,3047,-140
325904,ETF,BUY,3030,-162
325906,ETF,SELL,3048,-162
325908,ETF,BUY,3029,-184
325910,ETF,SELL,3049,-184
325912,ETF,BUY,3028,-206
325914,ETF,SELL,3050,-206
326337,ETF,BUY,3032,52
326338,ETF,SELL,3040,52
326339,ETF,BUY,3031,74
326340,ETF,SELL,3041,74
326341,ETF,BUY,3030,96
326342,ETF,SELL,3042,96
326343,ETF,BUY,3029,118
326344,ETF,SELL,3043,118
326345,ETF,BUY,3028,140
326346,ETF,SELL,3044,140
326347,ETF,BUY,3027,162
326348,ETF,SELL,3045,162
326349,ETF,BUY,3026,184
326350,ETF,SELL,3046,184
326351,ETF,BUY,3025,206
326352,ETF,SELL,3047,206
326353,ETF,BUY,3024,228
326354,ETF,SELL,3048,228
326355,ETF,BUY,3027,-228
326357,ETF,SELL,3051,-228
326359,ETF,BUY,3033,-52
326361,ETF,SELL,3041,-52
326363,ETF,BUY,3032,-74
326365,ETF,SELL,3042,-74
326367,ETF,BUY,3031,-96
326369,ETF,SELL,3043,-96
326371,ETF,BUY,3030,-118
326373,ETF,SELL,3044,-118
326375,ETF,BUY,3029,-140
326377,ETF,SELL,3045,-140
326379,ETF,BUY,3028,-162
326381,ETF,SELL,3046,-162
326383,ETF,BUY,3027,-184
326385,ETF,SELL,3047,-184
326387,ETF,BUY,3026,-206
326389,ETF,SELL,3048,-206
326813,ETF,BUY,3041,52
326818,ETF,BUY,3041,-52
326819,ETF,SELL,3040,-52
326820,ETF,SELL,3049,52
326821,ETF,BUY,3040,74
326822,ETF,SELL,3050,74
326823,ETF,BUY,3039,96
326824,ETF,SELL,3051,96
326825,ETF,BUY,3038,118
326826,ETF,SELL,3052,118
326827,ETF,BUY,3037,140
326828,ETF,SELL,3053,140
326829,ETF,BUY,3036,162
326830,ETF,SELL,3054,162
326831,ETF,BUY,3035,184
326832,ETF,SELL,3055,184
326833,ETF,BUY,3034,206
326834,ETF,SELL,3056,206
326835,ETF,BUY,3033,228
326836,ETF,SELL,3057,228
326837,ETF,BUY,3025,-228
326839,ETF,SELL,3049,-228
326841,ETF,BUY,3032,-52
326844,ETF,BUY,3031,-74
326846,ETF,SELL,3041,-74
326848,ETF,BUY,3030,-96
326850,ETF,SELL,3042,-96
326852,ETF,BUY,3029,-118
326854,ETF,SELL,3043,-118
326856,ETF,BUY,3028,-140
326858,ETF,SELL,3044,-140
326860,ETF,BUY,3027,-162
326862,ETF,SELL,3045,-162
326864,ETF,BUY,3026,-184
326866,ETF,SELL,3046,-184
326868,ETF,BUY,3025,-206
326870,ETF,SELL,3047,-206
327293,ETF,BUY,3037,52
327294,ETF,SELL,3045,52
327295,ETF,BUY,3036,74
327296,ETF,SELL,3046,74
327297,ETF,BUY,3035,96
327298,ETF,SELL,3047,96
327299,ETF,BUY,3034,118
327300,ETF,SELL,3048,118
327301,ETF,BUY,3033,140
327302,ETF,SELL,3049,140
327303,ETF,BUY,3032,162
327304,ETF,SELL,3050,162
327305,ETF,BUY,3031,184
327306,ETF,SELL,3051,184
327307,ETF,BUY,3030,206
327308,ETF,SELL,3052,206
327309,ETF,BUY,3029,228
327310,ETF,SELL,3053,228
327311,ETF,BUY,3024,-228
327313,ETF,SELL,3048,-228
327316,ETF,SELL,3049,-52
327318,ETF,BUY,3040,-74
327320,ETF,SELL,3050,-74
327322,ETF,BUY,3039,-96
327324,ETF,SELL,3051,-96
327326,ETF,BUY,3038,-118
327328,ETF,SELL,3052,-118
327330,ETF,BUY,3037,-140
327332,ETF,SELL,3053,-140
327334,ETF,BUY,3036,-162
327336,ETF,SELL,3054,-162
327338,ETF,BUY,3035,-184
327340,ETF,SELL,3055,-184
327342,ETF,BUY,3034,-206
327344,ETF,SELL,3056,-206
327767,ETF,BUY,3043,52
327768,ETF,SELL,3051,52
327769,ETF,BUY,3042,74
327770,ETF,SELL,3052,74
327771,ETF,BUY,3041,96
327772,ETF,SELL,3053,96
327773,ETF,BUY,3040,118
327774,ETF,SELL,3054,118
327775,ETF,BUY,3039,140
327776,ETF,SELL,3055,140
327777,ETF,BUY,3038,162
327778,ETF,SELL,3056,162
327779,ETF,BUY,3037,184
327780,ETF,SELL,3057,184
327781,ETF,BUY,3036,206
327782,ETF,SELL,3058,206
327783,ETF,BUY,3035,228
327784,ETF,SELL,3059,228
327785,ETF,BUY,3033,-228
327787,ETF,SELL,3057,-228
327789,ETF,BUY,3037,-52
327791,ETF,SELL,3045,-52
327793,ETF,BUY,3036,-74
327795,ETF,SELL,3046,-74
327797,ETF,BUY,3035,-96
327799,ETF,SELL,3047,-96
327801,ETF,BUY,3034,-118
327803,ETF,SELL,3048,-118
327805,ETF,BUY,3033,-140
327807,ETF,SELL,3049,-140
327809,ETF,BUY,3032,-162
327811,ETF,SELL,3050,-162
327813,ETF,BUY,3031,-184
327815,ETF,SELL,3051,-184
327817,ETF,BUY,3030,-206
327819,ETF,SELL,3052,-206
328242,ETF,BUY,3057,52
328247,ETF,BUY,3057,-52
328248,ETF,SELL,3051,-52
328249,ETF,SELL,3065,52
328250,ETF,BUY,3056,74
328255,ETF,BUY,3056,-74
328256,ETF,SELL,3052,-74
328257,ETF,SELL,3066,74
328258,ETF,BUY,3055,96
328263,ETF,BUY,3055,-96
328264,ETF,SELL,3053,-96
328265,ETF,SELL,3067,96
328266,ETF,BUY,3054,118
328271,ETF,BUY,3054,-118
328272,ETF,SELL,3053,-118
328273,ETF,SELL,3068,118
328274,ETF,BUY,3053,140
328283,ETF,BUY,3053,-110
328284,ETF,SELL,3053,-110
328285,ETF,SELL,3069,140
328286,ETF,BUY,3052,162
328287,ETF,SELL,3070,162
328288,ETF,BUY,3051,184
328289,ETF,SELL,3071,184
328290,ETF,BUY,3050,206
328291,ETF,SELL,3072,206
328292,ETF,BUY,3049,228
328293,ETF,SELL,3073,228
328294,ETF,BUY,3029,-228
328297,ETF,BUY,3043,-52
328300,ETF,BUY,3042,-74
328303,ETF,BUY,3041,-96
328306,ETF,BUY,3040,-118
328308,ETF,SELL,3054,-118
328310,ETF,BUY,3039,-140
328312,ETF,SELL,3055,-140
328314,ETF,BUY,3038,-162
328316,ETF,SELL,3056,-162
328318,ETF,BUY,3037,-184
328320,ETF,SELL,3057,-184
328322,ETF,BUY,3036,-206
328324,ETF,SELL,3058,-206
328748,ETF,BUY,3050,52
328749,ETF,SELL,3058,52
328750,ETF,BUY,3049,74
328751,ETF,SELL,3059,74
328752,ETF,BUY,3048,96
328753,ETF,SELL,3060,96
328754,ETF,BUY,3047,118
328755,ETF,SELL,3061,118
328756,ETF,BUY,3046,140
328757,ETF,SELL,3062,140
328758,ETF,BUY,3045,162
328759,ETF,SELL,3063,162
328760,ETF,BUY,3044,184
328761,ETF,SELL,3064,184
328762,ETF,BUY,3043,206
328763,ETF,SELL,3065,206
328764,ETF,BUY,3042,228
328765,ETF,SELL,3066,228
328766,ETF,BUY,3035,-228
328768,ETF,SELL,3059,-228
328771,ETF,SELL,3065,-52
328774,ETF,SELL,3066,-74
328777,ETF,SELL,3067,-96
328780,ETF,SELL,3068,-118
328782,ETF,BUY,3053,-30
328784,ETF,SELL,3069,-140
328786,ETF,BUY,3052,-162
328788,ETF,SELL,3070,-162
328790,ETF,BUY,3051,-184
328792,ETF,SELL,3071,-184
328794,ETF,BUY,3050,-206
328796,ETF,SELL,3072,-206
329222,ETF,BUY,3045,52
329223,ETF,SELL,3053,52
329224,ETF,BUY,3044,74
329225,ETF,SELL,3054,74
329226,ETF,BUY,3043,96
329227,ETF,SELL,3055,96
329228,ETF,BUY,3042,118
329229,ETF,SELL,3056,118
