news_id,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,kind,symbol,structured_subtype,earnings_value,raw_content,normalized_content,parsed_sentiment,parsed_signal_strength,previous_known_eps_for_A,new_known_eps_for_A,inferred_fair_price_before,inferred_fair_price_after,note
A_research_2026-04-04_18-49-30_live_round-news-11,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:55:57.635362+00:00,1775346957635362000,164384273552583,1950,,,structured,A,earnings,0.9939191508199556,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.9939191508199556}",,,1.0096538086552662,0.9939191508199556,10.096538086552663,9.939191508199556,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-12,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:56:27.859041+00:00,1775346987859041000,164414497338750,2100,,,structured,A,earnings,0.9033977621187388,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.9033977621187388}",,,0.9939191508199556,0.9033977621187388,9.939191508199556,9.033977621187388,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-13,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:57:14.245249+00:00,1775347034245249000,164460883710125,2329,,,unstructured,A,,,A major defense sector contract is awarded to A.,"{""content"":""A major defense sector contract is awarded to A."",""type"":""News""}",,,0.9033977621187388,0.9033977621187388,9.033977621187388,9.033977621187388,Unstructured news tagged to A.
A_research_2026-04-04_18-49-30_live_round-news-14,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:57:28.266890+00:00,1775347048266890000,164474905400416,2400,,,structured,A,earnings,1.0036306305257632,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":1.0036306305257632}",,,0.9033977621187388,1.0036306305257632,9.033977621187388,10.036306305257632,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-15,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:57:58.350268+00:00,1775347078350268000,164504988885000,2550,,,structured,A,earnings,0.8220290812018602,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.8220290812018602}",,,1.0036306305257632,0.8220290812018602,10.036306305257632,8.220290812018602,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-16,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:58:58.709469+00:00,1775347138709469000,164565348298625,2850,,,structured,A,earnings,0.9158182622695442,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.9158182622695442}",,,0.8220290812018602,0.9158182622695442,8.220290812018602,9.158182622695442,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-17,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:59:28.938320+00:00,1775347168938320000,164595577257250,3000,,,structured,A,earnings,0.8988603897705634,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.8988603897705634}",,,0.9158182622695442,0.8988603897705634,9.158182622695442,8.988603897705634,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-18,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:00:29.207974+00:00,1775347229207974000,164655847123750,3300,,,structured,A,earnings,0.8505947476029596,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.8505947476029596}",,,0.8988603897705634,0.8505947476029596,8.988603897705634,8.505947476029597,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-19,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:00:59.361484+00:00,1775347259361484000,164686000740333,3450,,,structured,A,earnings,0.9810052555915738,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.9810052555915738}",,,0.8505947476029596,0.9810052555915738,8.505947476029597,9.810052555915739,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-20,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:01:59.729519+00:00,1775347319729519000,164746368988583,3750,,,structured,A,earnings,0.8886715020968464,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.8886715020968464}",,,0.9810052555915738,0.8886715020968464,9.810052555915739,8.886715020968465,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-21,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:02:29.809904+00:00,1775347349809904000,164776449479166,3900,,,structured,A,earnings,0.9878073839302955,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.9878073839302955}",,,0.8886715020968464,0.9878073839302955,8.886715020968465,9.878073839302955,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-22,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:02:49.577081+00:00,1775347369577081000,164796216726000,3998,,,unstructured,A,,,A loses exclusive rights to flagship technology patent.,"{""content"":""A loses exclusive rights to flagship technology patent."",""type"":""News""}",,,0.9878073839302955,0.9878073839302955,9.878073839302955,9.878073839302955,Unstructured news tagged to A.
A_research_2026-04-04_18-49-30_live_round-news-23,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:03:30.148038+00:00,1775347410148038000,164836787826125,4200,,,structured,A,earnings,1.0621431221892106,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":1.0621431221892106}",,,0.9878073839302955,1.0621431221892106,9.878073839302955,10.621431221892106,Structured earnings for A.
A_research_2026-04-04_18-49-30_live_round-news-24,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-05T00:04:00.298454+00:00,1775347440298454000,164866938348750,4350,,,structured,A,earnings,0.925951252107753,,"{""asset"":""A"",""structured_subtype"":""earnings"",""value"":0.925951252107753}",,,1.0621431221892106,0.925951252107753,10.621431221892106,9.25951252107753,Structured earnings for A.
