wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,raw_news
1775848161.207847,heartbeat,42,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,976.6508,975,980,977.5000,5,2.000000,0.000000,0.000000,0.0000,,,,,,,,,,1.3000,1.3000,0.325000,0.402000,0.273000,0,0,0,flat,False,
1775848164.207953,heartbeat,42,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,976.0269,976,981,978.5000,5,2.000000,0.000000,0.000000,0.0000,,,,,,,,,,1.9019,1.9019,0.337337,0.401401,0.261261,0,0,0,flat,False,
1775848167.207970,heartbeat,42,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,976.7527,979,982,980.5000,3,2.000000,0.000000,0.000000,0.0000,,,,,,,,,,1.2018,1.2018,0.321482,0.405108,0.273410,0,0,0,flat,False,
1775848168.803777,cpi_blocked,100,,SELL,200,,,,no_real_c_baseline,actual=0.003000 forecast=0.001900 surprise=+0.001100,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,971.6724,973,980,976.5000,7,2.000000,0.000000,0.001100,4.4000,0.003000,0.001900,,,,,,,,6.1151,1.7151,0.333500,0.401602,0.264897,0,0,0,flat,False,"{'timestamp': 100, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775848170.208331,heartbeat,100,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,967.0648,958,964,961.0000,6,2.000000,0.000000,0.001100,4.4000,,,,,,,,,,10.5969,6.1969,0.432784,0.382309,0.184908,0,0,0,flat,False,
1775848170.801968,anchor_init,110,,,,,,,,real_earnings,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,960.0000,957,963,960.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.5500,6.1500,0.432000,0.382000,0.186000,0,0,0,flat,False,
1775848170.802323,earnings_baseline,110,,,,,,,,eps=1.990958,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,960.0000,957,963,960.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.5500,6.1500,0.432000,0.382000,0.186000,0,0,0,flat,False,
1775848173.208386,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.3885,953,959,956.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,11.1500,6.7500,0.446000,0.378000,0.176000,0,0,0,flat,False,
1775848176.208619,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,958.4848,949,954,951.5000,5,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,12.0375,7.6375,0.467500,0.370500,0.162000,0,0,0,flat,False,
1775848179.208840,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,957.7347,941,944,942.5000,3,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,12.7750,8.3750,0.485000,0.365000,0.150000,0,0,0,flat,False,
1775848182.208803,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,957.2937,939,945,942.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,13.2088,8.8088,0.496496,0.359359,0.144144,0,0,0,flat,False,
1775848184.196681,cpi_eval,177,,BUY,0,,,,no_actual_forecast,no actual/forecast; score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,956.2363,937,943,940.0000,6,1.990958,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,14.2500,9.8500,0.523000,0.348000,0.129000,0,0,0,flat,False,"{'timestamp': 177, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775848184.196867,macro_eval,177,,BUY,0,,,,below_threshold,score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,956.2363,937,943,940.0000,6,1.990958,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,14.2500,9.8500,0.523000,0.348000,0.129000,0,0,0,flat,False,"{'timestamp': 177, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775848184.197061,news_ignored,177,,,,,,,weak_macro_news,score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,956.2363,937,943,940.0000,6,1.990958,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,14.2500,9.8500,0.523000,0.348000,0.129000,0,0,0,flat,False,"{'timestamp': 177, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775848185.209103,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,954.5371,934,939,936.5000,5,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,15.9260,11.5260,0.568432,0.324176,0.107393,0,0,0,flat,False,
1775848188.209200,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,955.3795,937,941,939.0000,4,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,15.0947,10.6947,0.545727,0.336332,0.117941,0,0,0,flat,False,
1775848191.209664,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.8180,940,943,941.5000,3,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.7285,10.7285,0.545908,0.337325,0.116766,0,0,0,flat,False,
1775848194.209867,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,960.1912,934,940,937.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.3625,10.3625,0.537000,0.340500,0.122500,0,0,0,flat,False,
1775848197.210655,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.7125,932,937,934.5000,5,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.8321,10.8321,0.548226,0.336832,0.114943,0,0,0,flat,False,
1775848200.211581,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,960.0691,939,943,941.0000,4,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,10.4823,10.4823,0.538231,0.342829,0.118941,0,0,0,flat,False,
1775848203.211983,heartbeat,177,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.4720,940,946,943.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,11.0680,11.0680,0.553277,0.336168,0.110555,0,0,0,flat,False,
1775848203.405239,macro_eval,273,,,0,,,,below_threshold,"score=+0.00 headline=A expands data centers, signaling strong cloud growth.",0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.4352,940,946,943.0000,6,1.990958,0.000000,0.001100,4.4000,,,0.0000,0,,+0.000000,unstructured,,,11.1042,11.1042,0.554832,0.334502,0.110666,0,0,0,flat,False,"{'timestamp': 273, 'kind': 'unstructured', 'new_data': {'content': 'A expands data centers, signaling strong cloud growth.'}}"
1775848203.405586,news_ignored,273,,,,,,,weak_macro_news,"score=+0.00 headline=A expands data centers, signaling strong cloud growth.",0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.4352,940,946,943.0000,6,1.990958,0.000000,0.001100,4.4000,,,0.0000,0,,+0.000000,unstructured,,,11.1042,11.1042,0.554832,0.334502,0.110666,0,0,0,flat,False,"{'timestamp': 273, 'kind': 'unstructured', 'new_data': {'content': 'A expands data centers, signaling strong cloud growth.'}}"
1775848206.377582,heartbeat,273,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.2866,947,953,950.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,11.2500,11.2500,0.559000,0.332000,0.109000,0,0,0,flat,False,
1775848208.797680,news_ignored,300,,,,,,,non_signal_news,petition new_signatures=0 cumulative=0,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,958.6248,932,938,935.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,structured,petition,,11.9000,11.9000,0.576000,0.324000,0.100000,0,0,0,flat,False,"{'timestamp': 300, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775848209.396309,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,958.6315,931,937,934.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,11.8934,11.8934,0.575788,0.324162,0.100050,0,0,0,flat,False,
1775848212.396905,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,957.4303,936,942,939.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,13.0744,13.0744,0.609391,0.304196,0.086414,0,0,0,flat,False,
1775848215.397277,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,956.3886,934,940,937.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,14.1000,14.1000,0.636500,0.291000,0.072500,0,0,0,flat,False,
1775848218.400733,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,956.8824,937,943,940.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,13.6136,13.6136,0.624625,0.295295,0.080080,0,0,0,flat,False,
1775848219.132405,startup,300,,,,,,,,C-only mode; PM read-only,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,957.4242,934,940,937.0000,6,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,13.0804,13.0804,0.607589,0.308038,0.084373,0,0,0,flat,False,
1775848221.400560,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,958.4976,942,945,943.5000,3,1.990958,0.000000,0.001100,4.4000,,,,,,,,,,12.0250,12.0250,0.579000,0.323000,0.098000,0,0,0,flat,False,
1775848223.998706,macro_eval,376,,BUY,160,,,,candidate,score=-5.50 headline=Rising unemployment claims add urgency to the case for rate relief.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,959.0633,945,946,945.5000,1,1.990958,0.000000,0.001100,4.4000,,,-5.5000,160,BUY,+0.000000,unstructured,,,11.4693,11.4693,0.562719,0.333333,0.103948,0,0,0,flat,False,"{'timestamp': 376, 'kind': 'unstructured', 'new_data': {'content': 'Rising unemployment claims add urgency to the case for rate relief.'}}"
1775848223.999044,macro_signal,376,,BUY,80,,,,flat_macro_cap,score=-5.50 flat_cap=True headline=Rising unemployment claims add urgency to the case for rate relief.,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,5.500000,True,967.2503,945,946,945.5000,1,1.990958,0.000000,0.000000,-8.0000,,,-5.5000,80,BUY,+0.000000,,,,3.4693,11.4693,0.562719,0.333333,0.103948,0,0,0,flat,False,"{'timestamp': 376, 'kind': 'unstructured', 'new_data': {'content': 'Rising unemployment claims add urgency to the case for rate relief.'}}"
1775848223.999821,order_placed,376,C,BUY,40,946,1775848145922,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,5.500000,True,967.2503,945,946,945.5000,1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,3.4693,11.4693,0.562719,0.333333,0.103948,0,0,0,flat,False,
1775848224.000096,entry_decision,376,C,BUY,40,946,,macro,,strength=5.500000 target=80,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,967.2503,945,946,945.5000,1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,3.4693,11.4693,0.562719,0.333333,0.103948,0,0,0,flat,False,
1775848224.000334,heartbeat_forced,376,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,967.2503,945,946,945.5000,1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,3.4693,11.4693,0.562719,0.333333,0.103948,0,0,0,flat,False,
1775848224.200751,entry_blocked,376,,,80,,,macro,live_order,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,968.1062,947,949,948.0000,2,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,2.6375,10.6375,0.541731,0.342038,0.116231,0,0,0,flat,False,
1775848224.595933,order_placed,376,C,BUY,40,956,1775848145923,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,970.1383,951,956,953.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,0.6658,8.6658,0.489776,0.367082,0.143142,0,0,0,flat,False,
1775848224.596219,entry_decision,376,C,BUY,40,956,,macro,,strength=5.500000 target=80,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,970.1383,951,956,953.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,0.6658,8.6658,0.489776,0.367082,0.143142,0,0,0,flat,False,
1775848224.596475,heartbeat_forced,376,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,970.1383,951,956,953.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,0.6658,8.6658,0.489776,0.367082,0.143142,0,0,0,flat,False,
1775848224.625845,cancel_response,376,C,BUY,40,946,1775848145922,macro_entry,,success=True error=None,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,970.7437,952,958,955.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,0.0794,8.0794,0.474525,0.374126,0.151349,0,0,0,flat,False,
1775848225.197446,order_placed,376,C,BUY,40,961,1775848145924,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.5049,956,961,958.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.6573,7.3427,0.456044,0.381618,0.162338,0,0,0,flat,False,
1775848225.197681,entry_decision,376,C,BUY,40,961,,macro,,strength=5.500000 target=80,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.5049,956,961,958.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.6573,7.3427,0.456044,0.381618,0.162338,0,0,0,flat,False,
1775848225.197923,heartbeat_forced,376,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.5049,956,961,958.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.6573,7.3427,0.456044,0.381618,0.162338,0,0,0,flat,False,
1775848225.228303,cancel_response,376,C,BUY,40,956,1775848145923,macro_entry,,success=True error=None,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.5802,959,964,961.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.7302,7.2698,0.452953,0.384885,0.162162,0,0,0,flat,False,
1775848225.796449,order_placed,376,C,BUY,40,965,1775848145925,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.7557,961,965,963.0000,4,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.9000,7.1000,0.449000,0.386000,0.165000,0,0,0,flat,False,
1775848225.796696,entry_decision,376,C,BUY,40,965,,macro,,strength=5.500000 target=80,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.7557,961,965,963.0000,4,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.9000,7.1000,0.449000,0.386000,0.165000,0,0,0,flat,False,
1775848225.796915,heartbeat_forced,376,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.7557,961,965,963.0000,4,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.9000,7.1000,0.449000,0.386000,0.165000,0,0,0,flat,False,
1775848225.826464,cancel_response,376,C,BUY,40,961,1775848145924,macro_entry,,success=True error=None,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.7299,961,967,964.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.8750,7.1250,0.450000,0.385000,0.165000,0,0,0,flat,False,
1775848226.000405,entry_blocked,376,,,80,,,macro,live_order,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,80,5.500000,True,971.7299,965,967,966.0000,2,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-0.8750,7.1250,0.450000,0.385000,0.165000,0,0,0,flat,False,
1775848226.211446,fill,376,C,BUY,38,965,1775848145925,macro_entry,,,38,965.0000,0.00,0.00,0.00,-36670.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,964,964.5000,-1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.211701,entry_blocked,376,,,80,,,macro,live_order,,38,965.0000,0.00,0.00,0.00,-36670.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,964,964.5000,-1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.215985,fill,376,C,BUY,2,965,1775848145925,macro_entry,,,40,965.0000,0.00,0.00,0.00,-38600.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,965,965.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.216636,order_placed,376,C,BUY,40,965,1775848145926,macro_entry,,,40,965.0000,0.00,0.00,0.00,-38600.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,965,965.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.216898,entry_decision,376,C,BUY,40,965,,macro,,strength=5.500000 target=80,40,965.0000,0.00,0.00,0.00,-38600.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,965,965.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.217157,heartbeat_forced,376,,,,,,,,,40,965.0000,0.00,0.00,0.00,-38600.00,0.00,macro,macro,BUY,80,5.500000,True,971.9697,965,965,965.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.1069,6.8931,0.444056,0.387612,0.168332,0,0,0,book,False,
1775848226.246994,fill,376,C,BUY,40,965,1775848145926,macro_entry,,,80,965.0000,0.00,0.00,0.00,-77200.00,0.00,macro,macro,BUY,80,5.500000,True,972.0824,965,965,965.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-1.2159,6.7841,0.441279,0.388806,0.169915,0,0,0,book,False,
1775848229.265601,heartbeat,376,,,,,,,,,80,965.0000,0.00,-640.00,-640.00,-77200.00,-640.00,macro,macro,BUY,80,5.500000,True,973.0910,957,963,960.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,-2.1904,5.8096,0.417791,0.396802,0.185407,0,0,0,book,False,
1775848232.000197,order_placed,376,C,SELL,40,955,1775848145927,gap_compress,,,80,965.0000,0.00,-800.00,-800.00,-77200.00,-800.00,macro,macro,BUY,80,5.500000,False,963.9643,955,961,958.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.6708,6.6708,0.438404,0.390025,0.171571,0,0,0,book,False,
1775848232.000405,exit_trigger,376,,,40,,,gap_compress,gap_compress,,80,965.0000,0.00,-800.00,-800.00,-77200.00,-800.00,macro,macro,BUY,80,5.500000,False,963.9643,955,961,958.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.6708,6.6708,0.438404,0.390025,0.171571,0,0,0,book,False,
1775848232.000650,heartbeat_forced,376,,,,,,,,,80,965.0000,0.00,-800.00,-800.00,-77200.00,-800.00,macro,macro,BUY,80,5.500000,False,963.9643,955,961,958.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.6708,6.6708,0.438404,0.390025,0.171571,0,0,0,book,False,
1775848232.033430,fill,376,C,SELL,38,955,1775848145927,gap_compress,,,42,965.0000,-380.00,-420.00,-800.00,-40910.00,-800.00,macro,macro,BUY,80,5.500000,False,963.8413,955,955,955.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.7909,6.7909,0.440720,0.390195,0.169085,0,0,0,book,False,
1775848232.200184,fill,376,C,SELL,2,955,1775848145927,gap_compress,,,40,965.0000,-400.00,-360.00,-760.00,-39000.00,-760.00,macro,macro,BUY,80,5.500000,False,963.8413,956,955,955.5000,-1,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.7909,6.7909,0.440720,0.390195,0.169085,0,0,0,book,False,
1775848232.219195,order_placed,376,C,SELL,40,956,1775848145928,gap_compress,,,40,965.0000,-400.00,-360.00,-760.00,-39000.00,-760.00,macro,macro,BUY,80,5.500000,False,963.6620,956,962,959.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.9660,6.9660,0.444722,0.389195,0.166083,0,0,0,book,False,
1775848232.219290,exit_trigger,376,,,40,,,gap_compress,gap_compress,,40,965.0000,-400.00,-360.00,-760.00,-39000.00,-760.00,macro,macro,BUY,80,5.500000,False,963.6620,956,962,959.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.9660,6.9660,0.444722,0.389195,0.166083,0,0,0,book,False,
1775848232.219396,heartbeat_forced,376,,,,,,,,,40,965.0000,-400.00,-360.00,-760.00,-39000.00,-760.00,macro,macro,BUY,80,5.500000,False,963.6620,956,962,959.0000,6,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.9660,6.9660,0.444722,0.389195,0.166083,0,0,0,book,False,
1775848232.249279,fill,376,C,SELL,36,956,1775848145928,gap_compress,,,4,965.0000,-724.00,-36.00,-760.00,-4584.00,-760.00,macro,macro,BUY,80,5.500000,False,963.6620,956,956,956.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.9660,6.9660,0.444722,0.389195,0.166083,0,0,0,book,False,
1775848232.398622,fill,376,C,SELL,4,956,1775848145928,gap_compress,,,0,,-760.00,0.00,-760.00,-760.00,-760.00,flat,,,,,,963.6436,956,956,956.0000,0,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,6.9840,6.9840,0.445277,0.388806,0.165917,0,0,0,flat,False,
1775848235.220046,heartbeat,376,,,,,,,,,0,,-760.00,0.00,-760.00,-760.00,-760.00,flat,,,,,,962.2034,954,959,956.5000,5,1.990958,0.000000,0.000000,-8.0000,,,,,,,,,,8.3916,8.3916,0.480519,0.374625,0.144855,0,0,0,flat,False,
1775848236.807060,earnings_deadband,440,,,,,,,,old=1.990958 new=1.996838 delta=+0.005880,0,,-760.00,0.00,-760.00,-760.00,-760.00,flat,,,,,,963.4238,950,956,953.0000,6,1.996838,0.005880,0.000000,-8.0000,,,,,,,,,,9.1987,9.1987,0.501747,0.364453,0.133799,0,0,0,flat,False,
