wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,raw_news
1775838101.533635,news_ignored,100,,,,,,,non_signal_news,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,982.2472,986,989,987.5000,3,2.000000,0.000000,0.000000,0.0000,,,,,,,structured,petition,,-0.2370,-0.2370,0.293912,0.402695,0.303393,0,0,0,flat,False,"{'timestamp': 100, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775838103.538329,anchor_init,110,,,,,,,,real_earnings,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,992.0000,990,994,992.0000,4,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-1.6125,-1.6125,0.265500,0.404500,0.330000,0,0,0,flat,False,
1775838103.538862,earnings_baseline,110,,,,,,,,eps=2.168184,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,992.0000,990,994,992.0000,4,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-1.6125,-1.6125,0.265500,0.404500,0.330000,0,0,0,flat,False,
1775838103.939800,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,992.2766,992,997,994.5000,5,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-1.8750,-1.8750,0.260500,0.404000,0.335500,0,0,0,flat,False,
1775838106.940729,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.0191,1057,1059,1058.0000,2,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-3.5268,-3.5268,0.230115,0.398699,0.371186,0,0,0,flat,False,
1775838109.941397,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.4703,1080,1084,1082.0000,4,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-3.9540,-3.9540,0.221722,0.398398,0.379880,0,0,0,flat,False,
1775838112.335918,macro_eval,154,,,0,,,,below_threshold,score=+0.00 headline=A multi-year contract to supply critical technological infrastructure is won by A.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.0379,1078,1084,1081.0000,6,2.168184,0.000000,0.000000,0.0000,,,0.0000,0,,+0.000000,unstructured,,,-4.4910,-4.4910,0.213573,0.393214,0.393214,0,0,0,flat,False,"{'timestamp': 154, 'kind': 'unstructured', 'new_data': {'content': 'A multi-year contract to supply critical technological infrastructure is won by A.'}}"
1775838112.336908,news_ignored,154,,,,,,,weak_macro_news,score=+0.00,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.0379,1078,1084,1081.0000,6,2.168184,0.000000,0.000000,0.0000,,,0.0000,0,,+0.000000,unstructured,,,-4.4910,-4.4910,0.213573,0.393214,0.393214,0,0,0,flat,False,"{'timestamp': 154, 'kind': 'unstructured', 'new_data': {'content': 'A multi-year contract to supply critical technological infrastructure is won by A.'}}"
1775838112.942767,heartbeat,154,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.8514,1082,1087,1084.5000,5,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-4.3147,-4.3147,0.217109,0.393197,0.389695,0,0,0,flat,False,
1775838115.945498,heartbeat,154,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.2481,1083,1089,1086.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-4.6898,-4.6898,0.209105,0.394197,0.396698,0,0,0,flat,False,
1775838116.134309,cpi_eval,173,,BUY,0,,,,no_actual_forecast,no actual/forecast; score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.2481,1083,1089,1086.0000,6,2.168184,0.000000,0.000000,0.0000,,,-0.7000,0,BUY,+0.000000,unstructured,,,-4.6898,-4.6898,0.209105,0.394197,0.396698,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775838116.134922,macro_eval,173,,BUY,0,,,,below_threshold,score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.2481,1083,1089,1086.0000,6,2.168184,0.000000,0.000000,0.0000,,,-0.7000,0,BUY,+0.000000,unstructured,,,-4.6898,-4.6898,0.209105,0.394197,0.396698,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775838116.135243,news_ignored,173,,,,,,,weak_macro_news,score=-0.70,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.2481,1083,1089,1086.0000,6,2.168184,0.000000,0.000000,0.0000,,,-0.7000,0,BUY,+0.000000,unstructured,,,-4.6898,-4.6898,0.209105,0.394197,0.396698,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775838118.946358,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.4281,1088,1092,1090.0000,4,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-4.8601,-4.8601,0.205897,0.393803,0.400300,0,0,0,flat,False,
1775838121.949718,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.0700,1076,1081,1078.5000,5,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-3.5750,-3.5750,0.228000,0.401000,0.371000,0,0,0,flat,False,
1775838124.950660,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.5453,1083,1086,1084.5000,3,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-4.0250,-4.0250,0.220000,0.399000,0.381000,0,0,0,flat,False,
1775838127.951064,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.8995,1092,1099,1095.5000,7,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-6.2500,-6.2500,0.181500,0.387000,0.431500,0,0,0,flat,False,
1775838128.336848,news_ignored,234,,,,,,,non_C_earnings,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.9790,1091,1095,1093.0000,4,2.168184,0.000000,0.000000,0.0000,,,,,,,structured,earnings,A,-6.3250,-6.3250,0.180000,0.387000,0.433000,0,0,0,flat,False,"{'timestamp': 234, 'kind': 'structured', 'new_data': {'value': 0.8503592061656847, 'asset': 'A', 'structured_subtype': 'earnings'}}"
1775838130.950973,heartbeat,234,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.3995,1088,1094,1091.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-5.7779,-5.7779,0.189095,0.390695,0.420210,0,0,0,flat,False,
1775838134.133211,heartbeat,234,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.6246,1087,1093,1090.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-5.9905,-5.9905,0.185093,0.390195,0.424712,0,0,0,flat,False,
1775838137.134673,heartbeat,234,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.9293,1092,1098,1095.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-6.2781,-6.2781,0.180090,0.388694,0.431216,0,0,0,flat,False,
1775838140.135169,heartbeat,234,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,998.0392,1097,1103,1100.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-7.3250,-7.3250,0.164000,0.379000,0.457000,0,0,0,flat,False,
1775838141.532448,news_ignored,300,,,,,,,non_signal_news,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,998.0033,1095,1101,1098.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,structured,petition,,-7.2911,-7.2911,0.163082,0.382191,0.454727,0,0,0,flat,False,"{'timestamp': 300, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775838143.136159,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.3910,1083,1089,1086.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-4.8250,-4.8250,0.203500,0.400000,0.396500,0,0,0,flat,False,
1775838146.135890,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.2052,1088,1094,1091.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-5.5944,-5.5944,0.190809,0.394605,0.414585,0,0,0,flat,False,
1775838149.136284,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.8274,1074,1081,1077.5000,7,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-5.2375,-5.2375,0.195500,0.399500,0.405000,0,0,0,flat,False,
1775838152.140513,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,997.0221,1081,1087,1084.0000,6,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-6.3657,-6.3657,0.177589,0.390195,0.432216,0,0,0,flat,False,
1775838155.141402,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.2713,1079,1081,1080.0000,2,2.168184,0.000000,0.000000,0.0000,,,,,,,,,,-5.6568,-5.6568,0.188312,0.397103,0.414585,0,0,0,flat,False,
1775838157.733413,macro_eval,381,,BUY,80,,,,candidate,score=-3.00 headline=Policymakers note that real rates are well above neutral estimates.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.7033,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,0.0000,,,-3.0000,80,BUY,+0.000000,unstructured,,,-6.0648,-6.0648,0.181818,0.393772,0.424410,0,0,0,flat,False,"{'timestamp': 381, 'kind': 'unstructured', 'new_data': {'content': 'Policymakers note that real rates are well above neutral estimates.'}}"
1775838157.733644,macro_signal,381,,BUY,80,,,,,score=-3.00 headline=Policymakers note that real rates are well above neutral estimates.,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4832,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,-3.0000,80,BUY,+0.000000,,,,-10.5648,-6.0648,0.181818,0.393772,0.424410,0,0,0,flat,False,"{'timestamp': 381, 'kind': 'unstructured', 'new_data': {'content': 'Policymakers note that real rates are well above neutral estimates.'}}"
1775838157.733932,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4832,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5648,-6.0648,0.181818,0.393772,0.424410,0,0,0,flat,False,
1775838157.735140,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.6738,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.7438,-6.2438,0.180100,0.390050,0.429851,0,0,0,flat,False,
1775838157.735456,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4832,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5648,-6.0648,0.181818,0.393772,0.424410,0,0,0,flat,False,
1775838157.739165,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.6569,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.7279,-6.2279,0.177362,0.396160,0.426478,0,0,0,flat,False,
1775838157.739682,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4730,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5553,-6.0553,0.181910,0.393970,0.424121,0,0,0,flat,False,
1775838157.740495,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.6,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.6401,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.7121,-6.2121,0.177778,0.395960,0.426263,0,0,0,flat,False,
1775838157.740775,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.6569,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.7279,-6.2279,0.177362,0.396160,0.426478,0,0,0,flat,False,
1775838157.740962,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1087_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4897,1085,1087,1086.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5709,-6.0709,0.181498,0.394168,0.424334,0,0,0,flat,False,
1775838157.746165,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1088_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4763,1085,1088,1086.5000,3,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5583,-6.0583,0.182001,0.393665,0.424334,0,0,0,flat,False,
1775838157.746522,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1089_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4763,1085,1089,1087.0000,4,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5583,-6.0583,0.182001,0.393665,0.424334,0,0,0,flat,False,
1775838157.746829,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4763,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5583,-6.0583,0.182001,0.393665,0.424334,0,0,0,flat,False,
1775838157.747184,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4763,1085,1091,1088.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5583,-6.0583,0.182001,0.393665,0.424334,0,0,0,flat,False,
1775838157.937905,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1001.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.7564,1085,1091,1088.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.8213,-6.3213,0.179474,0.388200,0.432325,0,0,0,flat,False,
1775838157.938653,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1001.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.4763,1085,1091,1088.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.5583,-6.0583,0.182001,0.393665,0.424334,0,0,0,flat,False,
1775838157.940041,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1001.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.7465,1085,1091,1088.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.8120,-6.3120,0.179563,0.388393,0.432044,0,0,0,flat,False,
1775838157.940928,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1001.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.9324,1085,1091,1088.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.9865,-6.4865,0.177887,0.384767,0.437346,0,0,0,flat,False,
1775838157.941520,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1001.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.9324,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.9865,-6.4865,0.177887,0.384767,0.437346,0,0,0,flat,False,
1775838157.942104,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.1984,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.2360,-6.7360,0.171372,0.387816,0.440812,0,0,0,flat,False,
1775838157.942620,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1001.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1001.9324,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-10.9865,-6.4865,0.177887,0.384767,0.437346,0,0,0,flat,False,
1775838157.943464,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.1913,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.2293,-6.7293,0.171697,0.387432,0.440871,0,0,0,flat,False,
1775838157.944061,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.4,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.3595,1085,1090,1087.5000,5,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.3871,-6.8871,0.167578,0.389359,0.443063,0,0,0,flat,False,
1775838158.133187,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.4516,1084,1090,1087.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.4736,-6.9736,0.167665,0.385729,0.446607,0,0,0,flat,False,
1775838158.139896,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.6,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.5638,1084,1090,1087.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.5788,-7.0788,0.166500,0.383848,0.449651,0,0,0,flat,False,
1775838158.141946,heartbeat,381,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.5714,1084,1090,1087.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.5858,-7.0858,0.166667,0.383234,0.450100,0,0,0,flat,False,
1775838158.331990,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.7101,1084,1090,1087.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.7159,-7.2159,0.164506,0.382353,0.453141,0,0,0,flat,False,
1775838158.333572,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.7959,1084,1090,1087.0000,6,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.7964,-7.2964,0.162419,0.383308,0.454273,0,0,0,flat,False,
1775838158.342215,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1090_fair_1002.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.8531,1088,1090,1089.0000,2,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.8500,-7.3500,0.162000,0.382000,0.456000,0,0,0,flat,False,
1775838158.351538,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1091_fair_1002.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.8571,1088,1091,1089.5000,3,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.8537,-7.3537,0.162081,0.381691,0.456228,0,0,0,flat,False,
1775838158.352333,entry_blocked,381,,,80,,,macro,buy_over_fair_px_1092_fair_1002.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,80,3.000000,True,1002.8571,1088,1092,1090.0000,4,2.168184,0.000000,0.000000,-4.5000,,,,,,,,,,-11.8537,-7.3537,0.162081,0.381691,0.456228,0,0,0,flat,False,
