wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,raw_news
1775841764.457214,earnings_baseline,110,,,,,,,,eps=2.004205,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,968.0000,966,970,968.0000,4,2.004205,0.000000,0.001100,4.4000,,,,,,,,,,8.6521,4.2521,0.388194,0.393697,0.218109,0,0,0,flat,False,
1775841764.804162,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,967.7663,966,970,968.0000,4,2.004205,0.000000,0.001100,4.4000,,,,,,,,,,8.8795,4.4795,0.393393,0.392392,0.214214,0,0,0,flat,False,
1775841767.821062,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,968.0814,968,972,970.0000,4,2.004205,0.000000,0.001100,4.4000,,,,,,,,,,8.5729,4.1729,0.385807,0.395302,0.218891,0,0,0,flat,False,
1775841770.840212,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,966.5642,962,966,964.0000,4,2.004205,0.000000,0.001100,4.4000,,,,,,,,,,10.0500,5.6500,0.420000,0.386000,0.194000,0,0,0,flat,False,
1775841773.842906,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,967.0801,962,966,964.0000,4,2.004205,0.000000,0.001100,4.4000,,,,,,,,,,9.5474,5.1474,0.406797,0.392304,0.200900,0,0,0,flat,False,
1775841775.245289,macro_eval,164,,,0,,,,below_threshold,"score=+0.00 headline=For its outstanding employee benefits, A receives recognition.",0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,967.4956,960,964,962.0000,4,2.004205,0.000000,0.001100,4.4000,,,0.0000,0,,+0.000000,unstructured,,,9.1429,4.7429,0.398402,0.392911,0.208687,0,0,0,flat,False,"{'timestamp': 164, 'kind': 'unstructured', 'new_data': {'content': 'For its outstanding employee benefits, A receives recognition.'}}"
1775841775.245658,news_ignored,164,,,,,,,weak_macro_news,score=+0.00,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,967.4956,960,964,962.0000,4,2.004205,0.000000,0.001100,4.4000,,,0.0000,0,,+0.000000,unstructured,,,9.1429,4.7429,0.398402,0.392911,0.208687,0,0,0,flat,False,"{'timestamp': 164, 'kind': 'unstructured', 'new_data': {'content': 'For its outstanding employee benefits, A receives recognition.'}}"
1775841775.647709,macro_eval,166,,BUY,160,,,,candidate,score=-7.00 headline=Fed minutes show growing consensus that restrictive stance may no longer be needed.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,968.0471,958,963,960.5000,5,2.004205,0.000000,0.001100,4.4000,,,-7.0000,160,BUY,+0.000000,unstructured,,,8.6063,4.2063,0.383575,0.401102,0.215323,0,0,0,flat,False,"{'timestamp': 166, 'kind': 'unstructured', 'new_data': {'content': 'Fed minutes show growing consensus that restrictive stance may no longer be needed.'}}"
1775841775.647969,macro_signal,166,,BUY,160,,,,,score=-7.00 headline=Fed minutes show growing consensus that restrictive stance may no longer be needed.,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,160,7.000000,True,980.8925,958,963,960.5000,5,2.004205,0.000000,0.000000,-8.0000,,,-7.0000,160,BUY,+0.000000,,,,-3.7937,4.2063,0.383575,0.401102,0.215323,0,0,0,flat,False,"{'timestamp': 166, 'kind': 'unstructured', 'new_data': {'content': 'Fed minutes show growing consensus that restrictive stance may no longer be needed.'}}"
1775841775.649086,order_placed,166,C,BUY,40,963,1775841734449,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,160,7.000000,True,980.8925,958,963,960.5000,5,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-3.7937,4.2063,0.383575,0.401102,0.215323,0,0,0,flat,False,
1775841775.649405,entry_decision,166,C,BUY,40,963,,macro,,strength=7.000000 target=160,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,980.8925,958,963,960.5000,5,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-3.7937,4.2063,0.383575,0.401102,0.215323,0,0,0,flat,False,
1775841775.649719,heartbeat_forced,166,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,980.8925,958,963,960.5000,5,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-3.7937,4.2063,0.383575,0.401102,0.215323,0,0,0,flat,False,
1775841775.850073,entry_blocked,166,,,160,,,macro,live_order,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,982.2111,963,969,966.0000,6,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.0560,2.9440,0.366683,0.384394,0.248923,0,0,0,flat,False,
1775841776.247326,order_placed,166,C,BUY,40,970,1775841734450,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,982.9643,966,970,968.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7761,2.2239,0.341829,0.405297,0.252874,0,0,0,flat,False,
1775841776.247668,entry_decision,166,C,BUY,40,970,,macro,,strength=7.000000 target=160,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,982.9643,966,970,968.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7761,2.2239,0.341829,0.405297,0.252874,0,0,0,flat,False,
1775841776.248003,heartbeat_forced,166,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,982.9643,966,970,968.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7761,2.2239,0.341829,0.405297,0.252874,0,0,0,flat,False,
1775841776.276559,cancel_response,166,C,BUY,40,963,1775841734449,macro_entry,,success=True error=None,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,BUY,160,7.000000,True,982.9108,965,969,967.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7250,2.2750,0.343000,0.405000,0.252000,0,0,0,flat,False,
1775841776.277096,fill,166,C,BUY,40,969,1775841734450,macro_entry,,,40,969.0000,0.00,40.00,40.00,-38760.00,40.00,macro,macro,BUY,160,7.000000,True,982.9108,970,969,969.5000,-1,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7250,2.2750,0.343000,0.405000,0.252000,0,0,0,book,False,
1775841776.643887,order_placed,166,C,BUY,40,971,1775841734451,macro_entry,,,40,969.0000,0.00,-80.00,-80.00,-38760.00,-80.00,macro,macro,BUY,160,7.000000,True,982.7993,967,971,969.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.6185,2.3815,0.345636,0.403990,0.250374,0,0,0,book,False,
1775841776.644148,entry_decision,166,C,BUY,40,971,,macro,,strength=7.000000 target=160,40,969.0000,0.00,-80.00,-80.00,-38760.00,-80.00,macro,macro,BUY,160,7.000000,True,982.7993,967,971,969.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.6185,2.3815,0.345636,0.403990,0.250374,0,0,0,book,False,
1775841776.644525,heartbeat_forced,166,,,,,,,,,40,969.0000,0.00,-80.00,-80.00,-38760.00,-80.00,macro,macro,BUY,160,7.000000,True,982.7993,967,971,969.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.6185,2.3815,0.345636,0.403990,0.250374,0,0,0,book,False,
1775841776.674864,fill,166,C,BUY,40,967,1775841734451,macro_entry,,,80,968.0000,0.00,240.00,240.00,-77440.00,240.00,macro,macro,BUY,160,7.000000,True,982.7408,971,967,969.0000,-4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.5625,2.4375,0.346500,0.404500,0.249000,0,0,0,book,False,
1775841777.041002,order_placed,166,C,BUY,40,969,1775841734452,macro_entry,,,80,968.0000,0.00,-240.00,-240.00,-77440.00,-240.00,macro,macro,BUY,160,7.000000,True,982.7159,965,969,967.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.5387,2.4613,0.346827,0.404798,0.248376,0,0,0,book,False,
1775841777.041198,entry_decision,166,C,BUY,40,969,,macro,,strength=7.000000 target=160,80,968.0000,0.00,-240.00,-240.00,-77440.00,-240.00,macro,macro,BUY,160,7.000000,True,982.7159,965,969,967.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.5387,2.4613,0.346827,0.404798,0.248376,0,0,0,book,False,
1775841777.041374,heartbeat_forced,166,,,,,,,,,80,968.0000,0.00,-240.00,-240.00,-77440.00,-240.00,macro,macro,BUY,160,7.000000,True,982.7159,965,969,967.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.5387,2.4613,0.346827,0.404798,0.248376,0,0,0,book,False,
1775841777.069459,fill,166,C,BUY,40,967,1775841734452,macro_entry,,,120,967.6667,0.00,160.00,160.00,-116120.00,160.00,macro,macro,BUY,160,7.000000,True,982.8074,969,967,968.0000,-2,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.6262,2.3738,0.344828,0.405297,0.249875,0,0,0,book,False,
1775841777.442027,order_placed,166,C,BUY,40,963,1775841734453,macro_entry,,,120,967.6667,0.00,-1040.00,-1040.00,-116120.00,-1040.00,macro,macro,BUY,160,7.000000,True,982.8847,959,963,961.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7000,2.3000,0.343000,0.406000,0.251000,0,0,0,book,False,
1775841777.442300,entry_decision,166,C,BUY,40,963,,macro,,strength=7.000000 target=160,120,967.6667,0.00,-1040.00,-1040.00,-116120.00,-1040.00,macro,macro,BUY,160,7.000000,True,982.8847,959,963,961.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7000,2.3000,0.343000,0.406000,0.251000,0,0,0,book,False,
1775841777.442508,heartbeat_forced,166,,,,,,,,,120,967.6667,0.00,-1040.00,-1040.00,-116120.00,-1040.00,macro,macro,BUY,160,7.000000,True,982.8847,959,963,961.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.7000,2.3000,0.343000,0.406000,0.251000,0,0,0,book,False,
1775841777.501389,fill,166,C,BUY,40,963,1775841734453,macro_entry,,,160,966.5000,0.00,-560.00,-560.00,-154640.00,-560.00,macro,macro,BUY,160,7.000000,True,983.0035,963,963,963.0000,0,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.8136,2.1864,0.341329,0.404798,0.253873,0,0,0,book,False,
1775841780.443759,heartbeat,166,,,,,,,,,160,966.5000,0.00,-1680.00,-1680.00,-154640.00,-1680.00,macro,macro,BUY,160,7.000000,True,983.1300,956,961,958.5000,5,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-5.9345,2.0655,0.336524,0.409572,0.253904,0,0,0,book,False,
1775841783.052725,order_placed,166,C,SELL,40,950,1775841734454,stop_loss,,,160,966.5000,0.00,-2640.00,-2640.00,-154640.00,-2640.00,macro,macro,BUY,160,7.000000,True,981.9827,950,947,948.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-4.8375,3.1625,0.362000,0.402500,0.235500,0,0,0,book,False,
1775841783.053066,exit_trigger,166,,,40,,,stop_loss,stop_loss,,160,966.5000,0.00,-2640.00,-2640.00,-154640.00,-2640.00,macro,macro,BUY,160,7.000000,True,981.9827,950,947,948.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-4.8375,3.1625,0.362000,0.402500,0.235500,0,0,0,book,False,
1775841783.053376,heartbeat_forced,166,,,,,,,,,160,966.5000,0.00,-2640.00,-2640.00,-154640.00,-2640.00,macro,macro,BUY,160,7.000000,True,981.9827,950,947,948.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-4.8375,3.1625,0.362000,0.402500,0.235500,0,0,0,book,False,
1775841783.080557,fill,166,C,SELL,40,955,1775841734454,stop_loss,,,120,966.5000,-460.00,-1380.00,-1840.00,-116440.00,-1840.00,macro,macro,BUY,160,7.000000,True,981.8514,955,950,952.5000,-5,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,-4.7118,3.2882,0.364458,0.402610,0.232932,0,0,0,book,False,
1775841784.446151,order_placed,166,C,SELL,40,962,1775841734455,gap_compress,,,120,966.5000,-460.00,-540.00,-1000.00,-116440.00,-1000.00,macro,macro,BUY,160,7.000000,False,974.2461,962,971,966.5000,9,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,2.5987,2.5987,0.348826,0.406297,0.244878,0,0,0,book,False,
1775841784.446555,exit_trigger,166,,,40,,,gap_compress,gap_compress,,120,966.5000,-460.00,-540.00,-1000.00,-116440.00,-1000.00,macro,macro,BUY,160,7.000000,False,974.2461,962,971,966.5000,9,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,2.5987,2.5987,0.348826,0.406297,0.244878,0,0,0,book,False,
1775841784.447030,heartbeat_forced,166,,,,,,,,,120,966.5000,-460.00,-540.00,-1000.00,-116440.00,-1000.00,macro,macro,BUY,160,7.000000,False,974.2461,962,971,966.5000,9,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,2.5987,2.5987,0.348826,0.406297,0.244878,0,0,0,book,False,
1775841784.640715,fill,166,C,SELL,40,962,1775841734455,gap_compress,,,80,966.5000,-640.00,-200.00,-840.00,-77960.00,-840.00,macro,macro,BUY,160,7.000000,False,974.4766,964,962,963.0000,-2,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,2.3762,2.3762,0.344172,0.406703,0.249125,0,0,0,book,False,
1775841787.447045,heartbeat,166,,,,,,,,,80,966.5000,-640.00,-40.00,-680.00,-77960.00,-680.00,macro,macro,BUY,160,7.000000,False,976.1755,966,968,967.0000,2,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.7379,0.7379,0.309155,0.411206,0.279640,0,0,0,book,False,
1775841788.442570,order_placed,166,C,SELL,40,963,1775841734456,max_hold,,,80,966.5000,-640.00,-280.00,-920.00,-77960.00,-920.00,macro,macro,BUY,160,7.000000,False,976.5134,963,967,965.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.4125,0.4125,0.303000,0.410500,0.286500,0,0,0,book,False,
1775841788.443095,exit_trigger,166,,,40,,,max_hold,max_hold,,80,966.5000,-640.00,-280.00,-920.00,-77960.00,-920.00,macro,macro,BUY,160,7.000000,False,976.5134,963,967,965.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.4125,0.4125,0.303000,0.410500,0.286500,0,0,0,book,False,
1775841788.443648,heartbeat_forced,166,,,,,,,,,80,966.5000,-640.00,-280.00,-920.00,-77960.00,-920.00,macro,macro,BUY,160,7.000000,False,976.5134,963,967,965.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.4125,0.4125,0.303000,0.410500,0.286500,0,0,0,book,False,
1775841788.479427,fill,166,C,SELL,40,966,1775841734456,max_hold,,,40,966.5000,-660.00,-20.00,-680.00,-39320.00,-680.00,macro,macro,BUY,160,7.000000,False,976.7080,966,963,964.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.2251,0.2251,0.299150,0.410705,0.290145,0,0,0,book,False,
1775841788.479872,order_placed,166,C,SELL,40,966,1775841734457,max_hold,,,40,966.5000,-660.00,-20.00,-680.00,-39320.00,-680.00,macro,macro,BUY,160,7.000000,False,976.7080,966,963,964.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.2251,0.2251,0.299150,0.410705,0.290145,0,0,0,book,False,
1775841788.480014,exit_trigger,166,,,40,,,max_hold,max_hold,,40,966.5000,-660.00,-20.00,-680.00,-39320.00,-680.00,macro,macro,BUY,160,7.000000,False,976.7080,966,963,964.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.2251,0.2251,0.299150,0.410705,0.290145,0,0,0,book,False,
1775841788.480202,heartbeat_forced,166,,,,,,,,,40,966.5000,-660.00,-20.00,-680.00,-39320.00,-680.00,macro,macro,BUY,160,7.000000,False,976.7080,966,963,964.5000,-3,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.2251,0.2251,0.299150,0.410705,0.290145,0,0,0,book,False,
1775841788.508590,fill,166,C,SELL,40,966,1775841734457,max_hold,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,976.7080,966,966,966.0000,0,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.2251,0.2251,0.299150,0.410705,0.290145,0,0,0,flat,False,
1775841791.484572,heartbeat,166,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,976.8769,973,977,975.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.0625,0.0625,0.295852,0.410795,0.293353,0,0,0,flat,False,
1775841794.500048,heartbeat,166,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,976.7861,974,978,976.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.1499,0.1499,0.296852,0.412294,0.290855,0,0,0,flat,False,
1775841797.517561,heartbeat,166,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,976.3576,973,977,975.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.5625,0.5625,0.305500,0.411500,0.283000,0,0,0,flat,False,
1775841800.535396,heartbeat,166,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,976.1504,973,977,975.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,0.7621,0.7621,0.308346,0.413793,0.277861,0,0,0,flat,False,
1775841802.446619,news_ignored,300,,,,,,,non_signal_news,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,974.7369,970,971,970.5000,1,2.004205,0.000000,0.000000,-8.0000,,,,,,,structured,petition,,2.1250,2.1250,0.337000,0.411000,0.252000,0,0,0,flat,False,"{'timestamp': 300, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775841803.552484,heartbeat,300,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,972.7832,968,972,970.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,4.0125,4.0125,0.378500,0.403500,0.218000,0,0,0,flat,False,
1775841806.570950,heartbeat,300,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,972.1178,966,970,968.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,4.6564,4.6564,0.392430,0.401394,0.206175,0,0,0,flat,False,
1775841809.587719,heartbeat,300,,,,,,,,,0,,-680.00,0.00,-680.00,-680.00,-680.00,flat,,,,,,971.7035,964,968,966.0000,4,2.004205,0.000000,0.000000,-8.0000,,,,,,,,,,5.0574,5.0574,0.401099,0.400100,0.198801,0,0,0,flat,False,
