wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,raw_news
1775843594.840901,anchor_init,110,,,,,,,,real_earnings,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,986.0000,984,988,986.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,2.6866,-1.7134,0.264132,0.403202,0.332666,0,0,0,flat,False,
1775843594.841062,earnings_baseline,110,,,,,,,,eps=1.901017,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,986.0000,984,988,986.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,2.6866,-1.7134,0.264132,0.403202,0.332666,0,0,0,flat,False,
1775843594.857723,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,986.2499,984,987,985.5000,3,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,2.4480,-1.9520,0.259760,0.402402,0.337838,0,0,0,flat,False,
1775843597.859525,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,987.5827,960,962,961.0000,2,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,1.1766,-3.2234,0.236382,0.398301,0.365317,0,0,0,flat,False,
1775843600.917536,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.5138,945,949,947.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,0.2896,-4.1104,0.219890,0.395802,0.384308,0,0,0,flat,False,
1775843603.932705,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,987.6403,941,945,943.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,1.1217,-3.2783,0.234735,0.399399,0.365866,0,0,0,flat,False,
1775843606.948786,heartbeat,110,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.7654,945,949,947.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,0.0500,-4.3500,0.214500,0.397000,0.388500,0,0,0,flat,False,
1775843607.444190,cpi_eval,173,,BUY,0,,,,no_actual_forecast,no actual/forecast; score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.6430,943,947,945.0000,4,1.901017,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,0.1665,-4.2335,0.216433,0.397796,0.385772,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775843607.444407,macro_eval,173,,BUY,0,,,,below_threshold,score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.6430,943,947,945.0000,4,1.901017,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,0.1665,-4.2335,0.216433,0.397796,0.385772,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775843607.444639,news_ignored,173,,,,,,,weak_macro_news,score=-0.70 headline=Fed acknowledges progress on inflation but flags lingering uncertainties.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.6430,943,947,945.0000,4,1.901017,0.000000,0.001100,4.4000,,,-0.7000,0,BUY,+0.000000,unstructured,,,0.1665,-4.2335,0.216433,0.397796,0.385772,0,0,0,flat,False,"{'timestamp': 173, 'kind': 'unstructured', 'new_data': {'content': 'Fed acknowledges progress on inflation but flags lingering uncertainties.'}}"
1775843609.965360,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.0303,940,944,942.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,0.7500,-3.6500,0.227000,0.400000,0.373000,0,0,0,flat,False,
1775843611.868711,startup,173,,,,,,,,C-only mode; PM read-only,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,988.1878,942,946,944.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,0.6000,-3.8000,0.224500,0.399000,0.376500,0,0,0,flat,False,
1775843612.981720,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,992.3710,941,945,943.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-3.3750,-3.3750,0.232000,0.401000,0.367000,0,0,0,flat,False,
1775843615.995970,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.2113,942,946,944.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-5.1176,-5.1176,0.201702,0.391892,0.406406,0,0,0,flat,False,
1775843619.013130,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.6259,941,945,943.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-5.5097,-5.5097,0.193403,0.392804,0.413793,0,0,0,flat,False,
1775843622.029768,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.8007,941,946,943.5000,5,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-5.6750,-5.6750,0.191000,0.391000,0.418000,0,0,0,flat,False,
1775843625.044855,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.2637,940,944,942.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.1125,-6.1125,0.183500,0.388500,0.428000,0,0,0,flat,False,
1775843628.046023,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.5548,943,947,945.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.3875,-6.3875,0.178500,0.387500,0.434000,0,0,0,flat,False,
1775843631.053461,heartbeat,173,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.1543,949,953,951.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.9535,-6.9535,0.170085,0.381691,0.448224,0,0,0,flat,False,
1775843632.849656,news_ignored,300,,,,,,,non_signal_news,petition new_signatures=0 cumulative=0,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.7485,947,950,948.5000,3,1.901017,0.000000,0.001100,4.4000,,,,,,,structured,petition,,-6.5704,-6.5704,0.173869,0.389447,0.436683,0,0,0,flat,False,"{'timestamp': 300, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775843634.054861,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.6278,947,948,947.5000,1,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.4565,-6.4565,0.178178,0.385385,0.436436,0,0,0,flat,False,
1775843637.055832,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,994.8536,947,948,947.5000,1,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-5.7250,-5.7250,0.188000,0.395000,0.417000,0,0,0,flat,False,
1775843640.059982,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.3466,945,951,948.0000,6,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.1908,-6.1908,0.181863,0.388640,0.429497,0,0,0,flat,False,
1775843643.059634,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.6210,947,951,949.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.4500,-6.4500,0.176000,0.390000,0.434000,0,0,0,flat,False,
1775843646.078994,heartbeat,300,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.5348,949,953,951.0000,4,1.901017,0.000000,0.001100,4.4000,,,,,,,,,,-6.3686,-6.3686,0.177822,0.389610,0.432567,0,0,0,flat,False,
1775843649.042087,cpi_eval,381,,SELL,80,,,,no_actual_forecast,no actual/forecast; score=+3.00 headline=Inflation ticking lower but not fast enough to settle the debate.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.5442,954,959,956.5000,5,1.901017,0.000000,0.001100,4.4000,,,3.0000,80,SELL,+0.000000,unstructured,,,-7.3213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,"{'timestamp': 381, 'kind': 'unstructured', 'new_data': {'content': 'Inflation ticking lower but not fast enough to settle the debate.'}}"
1775843649.042253,macro_eval,381,,SELL,80,,,,candidate,score=+3.00 headline=Inflation ticking lower but not fast enough to settle the debate.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,996.5442,954,959,956.5000,5,1.901017,0.000000,0.001100,4.4000,,,3.0000,80,SELL,+0.000000,unstructured,,,-7.3213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,"{'timestamp': 381, 'kind': 'unstructured', 'new_data': {'content': 'Inflation ticking lower but not fast enough to settle the debate.'}}"
1775843649.042531,macro_signal,381,,SELL,80,,,,,score=+3.00 flat_cap=False headline=Inflation ticking lower but not fast enough to settle the debate.,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,SELL,80,3.000000,True,991.7871,954,959,956.5000,5,1.901017,0.000000,0.000000,4.5000,,,3.0000,80,SELL,+0.000000,,,,-2.8213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,"{'timestamp': 381, 'kind': 'unstructured', 'new_data': {'content': 'Inflation ticking lower but not fast enough to settle the debate.'}}"
1775843649.042814,entry_blocked,381,,,80,,,macro,sell_under_fair_px_954_fair_991.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,SELL,80,3.000000,True,991.7871,954,959,956.5000,5,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,
1775843649.044056,order_placed,381,C,SELL,40,958,1775843567610,macro_entry,,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,SELL,80,3.000000,True,991.7871,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,
1775843649.044423,entry_decision,381,C,SELL,40,958,,macro,,strength=3.000000 target=80,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,SELL,80,3.000000,True,991.7871,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,
1775843649.044632,heartbeat_forced,381,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,macro,macro,SELL,80,3.000000,True,991.7871,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8213,-7.3213,0.162419,0.382309,0.455272,0,0,0,flat,False,
1775843649.081673,fill,381,C,SELL,40,958,1775843567610,macro_entry,,,-40,958.0000,0.00,0.00,0.00,38320.00,0.00,macro,macro,SELL,80,3.000000,True,991.7816,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8162,-7.3162,0.162081,0.383192,0.454727,0,0,0,book,False,
1775843649.444853,order_placed,381,C,SELL,40,959,1775843567611,macro_entry,,,-40,958.0000,0.00,-200.00,-200.00,38320.00,-200.00,macro,macro,SELL,80,3.000000,True,991.8437,959,963,961.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8750,-7.3750,0.161000,0.383000,0.456000,0,0,0,book,False,
1775843649.445098,entry_decision,381,C,SELL,40,959,,macro,,strength=3.000000 target=80,-40,958.0000,0.00,-200.00,-200.00,38320.00,-200.00,macro,macro,SELL,80,3.000000,True,991.8437,959,963,961.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8750,-7.3750,0.161000,0.383000,0.456000,0,0,0,book,False,
1775843649.445323,heartbeat_forced,381,,,,,,,,,-40,958.0000,0.00,-200.00,-200.00,38320.00,-200.00,macro,macro,SELL,80,3.000000,True,991.8437,959,963,961.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.8750,-7.3750,0.161000,0.383000,0.456000,0,0,0,book,False,
1775843649.645303,entry_blocked,381,,,80,,,macro,live_order,,-40,958.0000,0.00,-40.00,-40.00,38320.00,-40.00,macro,macro,SELL,80,3.000000,True,991.5952,957,959,958.0000,2,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6393,-7.1393,0.165672,0.383085,0.451244,0,0,0,book,False,
1775843649.897108,order_placed,381,C,SELL,40,958,1775843567612,macro_entry,,,-40,958.0000,0.00,-40.00,-40.00,38320.00,-40.00,macro,macro,SELL,80,3.000000,True,991.5596,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6055,-7.1055,0.166252,0.383275,0.450473,0,0,0,book,False,
1775843649.897359,entry_decision,381,C,SELL,40,958,,macro,,strength=3.000000 target=80,-40,958.0000,0.00,-40.00,-40.00,38320.00,-40.00,macro,macro,SELL,80,3.000000,True,991.5596,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6055,-7.1055,0.166252,0.383275,0.450473,0,0,0,book,False,
1775843649.897573,heartbeat_forced,381,,,,,,,,,-40,958.0000,0.00,-40.00,-40.00,38320.00,-40.00,macro,macro,SELL,80,3.000000,True,991.5596,958,959,958.5000,1,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6055,-7.1055,0.166252,0.383275,0.450473,0,0,0,book,False,
1775843649.926927,cancel_response,381,C,SELL,40,959,1775843567611,macro_entry,,success=True error=None,-40,958.0000,0.00,-160.00,-160.00,38320.00,-160.00,macro,macro,SELL,80,3.000000,True,991.5596,958,962,960.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6055,-7.1055,0.166252,0.383275,0.450473,0,0,0,book,False,
1775843649.927801,fill,381,C,SELL,40,958,1775843567612,macro_entry,,,-80,958.0000,0.00,0.00,0.00,76640.00,0.00,macro,macro,SELL,80,3.000000,True,991.5596,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6055,-7.1055,0.166252,0.383275,0.450473,0,0,0,book,False,
1775843650.455514,order_placed,381,C,BUY,40,946,1775843567613,short_profit_1,,,-80,958.0000,0.00,960.00,960.00,76640.00,960.00,macro,macro,SELL,80,3.000000,True,991.5764,957,946,951.5000,-11,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6214,-7.1214,0.165417,0.384308,0.450275,0,0,0,book,False,
1775843650.455753,exit_trigger,381,,,40,,,short_profit_1,short_profit_1,,-80,958.0000,0.00,960.00,960.00,76640.00,960.00,macro,macro,SELL,80,3.000000,True,991.5764,957,946,951.5000,-11,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6214,-7.1214,0.165417,0.384308,0.450275,0,0,0,book,False,
1775843650.456026,heartbeat_forced,381,,,,,,,,,-80,958.0000,0.00,960.00,960.00,76640.00,960.00,macro,macro,SELL,80,3.000000,True,991.5764,957,946,951.5000,-11,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.6214,-7.1214,0.165417,0.384308,0.450275,0,0,0,book,False,
1775843651.074375,cancel_response,381,C,BUY,40,946,1775843567613,short_profit_1,,success=True error=None,-80,958.0000,0.00,0.00,0.00,76640.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,954,958,956.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.104540,order_placed,381,C,BUY,40,958,1775843567614,gap_compress,,,-80,958.0000,0.00,0.00,0.00,76640.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,954,958,956.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.104667,exit_trigger,381,,,40,,,gap_compress,gap_compress,,-80,958.0000,0.00,0.00,0.00,76640.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,954,958,956.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.104779,heartbeat_forced,381,,,,,,,,,-80,958.0000,0.00,0.00,0.00,76640.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,954,958,956.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.134480,fill,381,C,BUY,40,958,1775843567614,gap_compress,,,-40,958.0000,0.00,0.00,0.00,38320.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.134772,order_placed,381,C,BUY,40,958,1775843567615,gap_compress,,,-40,958.0000,0.00,0.00,0.00,38320.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.134854,exit_trigger,381,,,40,,,gap_compress,gap_compress,,-40,958.0000,0.00,0.00,0.00,38320.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.134951,heartbeat_forced,381,,,,,,,,,-40,958.0000,0.00,0.00,0.00,38320.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.166167,fill,381,C,BUY,37,958,1775843567615,gap_compress,,,-3,958.0000,0.00,0.00,0.00,2874.00,0.00,macro,macro,SELL,80,3.000000,True,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,book,False,
1775843651.243035,fill,381,C,BUY,3,958,1775843567615,gap_compress,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,991.1875,958,958,958.0000,0,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-2.2524,-6.7524,0.170744,0.388417,0.440839,0,0,0,flat,False,
1775843654.242131,heartbeat,381,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,989.6691,945,949,947.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-0.8098,-5.3098,0.193403,0.400800,0.405797,0,0,0,flat,False,
1775843657.243594,heartbeat,381,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.4523,948,952,950.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-6.2906,-6.2906,0.176588,0.395198,0.428214,0,0,0,flat,False,
1775843660.244154,heartbeat,381,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,995.0256,947,951,949.0000,4,1.901017,0.000000,0.000000,4.5000,,,,,,,,,,-5.8875,-5.8875,0.184000,0.396500,0.419500,0,0,0,flat,False,
1775843660.847264,earnings_deadband,440,,,,,,,,old=1.901017 new=1.896250 delta=-0.004767,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,993.3014,949,954,951.5000,5,1.896250,-0.004767,0.000000,4.5000,,,,,,,,,,-5.9595,-5.9595,0.182909,0.395802,0.421289,0,0,0,flat,False,
1775843663.244296,heartbeat,440,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,991.7136,943,947,945.0000,4,1.896250,-0.004767,0.000000,4.5000,,,,,,,,,,-4.4545,-4.4545,0.207207,0.407407,0.385385,0,0,0,flat,False,
1775843664.843104,news_ignored,460,,,,,,,non_C_earnings,A earnings value=0.6044383829117262,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,991.7508,949,951,950.0000,2,1.896250,-0.004767,0.000000,4.5000,,,,,,,structured,earnings,A,-4.4897,-4.4897,0.206103,0.408204,0.385693,0,0,0,flat,False,"{'timestamp': 460, 'kind': 'structured', 'new_data': {'value': 0.6044383829117262, 'asset': 'A', 'structured_subtype': 'earnings'}}"
1775843666.244407,heartbeat,460,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,991.1578,946,949,947.5000,3,1.896250,-0.004767,0.000000,4.5000,,,,,,,,,,-3.9270,-3.9270,0.216108,0.410705,0.373187,0,0,0,flat,False,
1775843669.244361,heartbeat,460,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,990.8831,944,948,946.0000,4,1.896250,-0.004767,0.000000,4.5000,,,,,,,,,,-3.6662,-3.6662,0.219219,0.414915,0.365866,0,0,0,flat,False,
1775843672.047900,macro_eval,496,,,0,,,,below_threshold,score=+0.00 headline=Global economic crosscurrents leave the Fed weighing competing risks.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,989.9892,938,940,939.0000,2,1.896250,-0.004767,0.000000,4.5000,,,0.0000,0,,-0.004767,unstructured,,,-2.8167,-2.8167,0.234852,0.417626,0.347521,0,0,0,flat,False,"{'timestamp': 496, 'kind': 'unstructured', 'new_data': {'content': 'Global economic crosscurrents leave the Fed weighing competing risks.'}}"
