wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,raw_news
1775839174.722769,anchor_init,890,,,,,,,,real_earnings,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,934.0000,931,937,934.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,3.9645,3.9645,0.362181,0.434217,0.203602,0,0,0,flat,False,
1775839174.723002,earnings_baseline,890,,,,,,,,eps=1.959086,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,934.0000,931,937,934.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,3.9645,3.9645,0.362181,0.434217,0.203602,0,0,0,flat,False,
1775839175.920194,heartbeat,890,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,933.5929,933,939,936.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,4.3750,4.3750,0.372000,0.431000,0.197000,0,0,0,flat,False,
1775839178.922463,heartbeat,890,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,934.6982,951,957,954.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,3.2609,3.2609,0.346327,0.437781,0.215892,0,0,0,flat,False,
1775839181.922175,heartbeat,890,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,935.4539,956,962,959.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,2.5000,2.5000,0.329000,0.442000,0.229000,0,0,0,flat,False,
1775839184.924307,heartbeat,890,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,936.6224,958,964,961.0000,6,1.959086,0.000000,0.000000,0.0000,,,,,,,,,,1.3250,1.3250,0.302000,0.449000,0.249000,0,0,0,flat,False,
1775839187.320568,macro_eval,953,,BUY,120,,,,candidate,score=-4.50 headline=Slowing GDP growth raises questions about how long the Fed can hold steady.,0,,0.00,0.00,0.00,0.00,0.00,flat,,,,,,937.7177,964,966,965.0000,2,1.959086,0.000000,0.000000,0.0000,,,-4.5000,120,BUY,+0.000000,unstructured,,,0.2250,0.2250,0.279000,0.451000,0.270000,0,0,0,flat,False,"{'timestamp': 953, 'kind': 'unstructured', 'new_data': {'content': 'Slowing GDP growth raises questions about how long the Fed can hold steady.'}}"
1775839187.320794,macro_signal,953,,BUY,120,,,,,score=-4.50 headline=Slowing GDP growth raises questions about how long the Fed can hold steady.,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4717,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,-4.5000,120,BUY,+0.000000,,,,-6.5250,0.2250,0.279000,0.451000,0.270000,0,0,0,flat,False,"{'timestamp': 953, 'kind': 'unstructured', 'new_data': {'content': 'Slowing GDP growth raises questions about how long the Fed can hold steady.'}}"
1775839187.321048,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4717,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5250,0.2250,0.279000,0.451000,0.270000,0,0,0,flat,False,
1775839187.322195,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.8340,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8855,-0.1355,0.275012,0.444554,0.280434,0,0,0,flat,False,
1775839187.322975,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4717,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5250,0.2250,0.279000,0.451000,0.270000,0,0,0,flat,False,
1775839187.327524,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.8217,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8733,-0.1233,0.275148,0.444773,0.280079,0,0,0,flat,False,
1775839187.327861,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4717,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5250,0.2250,0.279000,0.451000,0.270000,0,0,0,flat,False,
1775839187.328317,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.8250,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8765,-0.1265,0.269231,0.456478,0.274291,0,0,0,flat,False,
1775839187.328643,entry_blocked,953,,,120,,,macro,buy_over_fair_px_966_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4970,964,966,965.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5502,0.1998,0.278721,0.450549,0.270729,0,0,0,flat,False,
1775839187.329893,entry_blocked,953,,,120,,,macro,buy_over_fair_px_967_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4966,964,967,965.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5498,0.2002,0.279279,0.449449,0.271271,0,0,0,flat,False,
1775839187.332551,entry_blocked,953,,,120,,,macro,buy_over_fair_px_967_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.8124,964,967,965.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8640,-0.1140,0.270147,0.455144,0.274709,0,0,0,flat,False,
1775839187.333542,entry_blocked,953,,,120,,,macro,buy_over_fair_px_967_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4966,964,967,965.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5498,0.2002,0.279279,0.449449,0.271271,0,0,0,flat,False,
1775839187.333928,entry_blocked,953,,,120,,,macro,buy_over_fair_px_968_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4966,964,968,966.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5498,0.2002,0.279279,0.449449,0.271271,0,0,0,flat,False,
1775839187.334763,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4713,964,969,966.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5245,0.2255,0.279559,0.449900,0.270541,0,0,0,flat,False,
1775839187.334966,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.7743,964,969,966.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8261,-0.0761,0.270791,0.455375,0.273834,0,0,0,flat,False,
1775839187.335466,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4962,964,969,966.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5494,0.2006,0.278837,0.450351,0.270812,0,0,0,flat,False,
1775839187.524356,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.0068,964,969,966.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.0574,-0.3074,0.264344,0.459016,0.276639,0,0,0,flat,False,
1775839187.525036,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4710,964,969,966.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5243,0.2257,0.279840,0.449348,0.270812,0,0,0,flat,False,
1775839187.526053,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.0549,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.1052,-0.3552,0.273395,0.439000,0.287604,0,0,0,flat,False,
1775839187.526824,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4710,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5243,0.2257,0.279840,0.449348,0.270812,0,0,0,flat,False,
1775839187.527777,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.9938,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.0444,-0.2944,0.264721,0.458781,0.276498,0,0,0,flat,False,
1775839187.528924,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.3,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.3102,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.3591,-0.6091,0.255573,0.464489,0.279938,0,0,0,flat,False,
1775839187.529518,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.7743,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8261,-0.0761,0.271066,0.454822,0.274112,0,0,0,flat,False,
1775839187.531576,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.3,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.3465,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.3952,-0.6452,0.265012,0.444169,0.290819,0,0,0,flat,False,
1775839187.532555,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.7744,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.8262,-0.0762,0.271204,0.454545,0.274251,0,0,0,flat,False,
1775839187.533184,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.1257,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.1756,-0.4256,0.267401,0.448172,0.284427,0,0,0,flat,False,
1775839187.534206,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.6704,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.7172,-0.9672,0.261508,0.438296,0.300196,0,0,0,flat,False,
1775839187.534936,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.1257,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.1756,-0.4256,0.267401,0.448172,0.284427,0,0,0,flat,False,
1775839187.535407,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.1504,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.2002,-0.4502,0.267134,0.447724,0.285143,0,0,0,flat,False,
1775839187.535828,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.6731,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.7199,-0.9699,0.252169,0.456866,0.290965,0,0,0,flat,False,
1775839187.536857,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_945.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,945.1761,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-7.2257,-0.4757,0.266400,0.448172,0.285428,0,0,0,flat,False,
1775839187.537904,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_943.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,943.9316,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-5.9872,0.7628,0.279853,0.470805,0.249342,0,0,0,flat,False,
1775839187.538672,entry_blocked,953,,,120,,,macro,buy_over_fair_px_969_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4548,966,969,967.5000,3,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5082,0.2418,0.264374,0.480924,0.254702,0,0,0,flat,False,
1775839187.546761,entry_blocked,953,,,120,,,macro,buy_over_fair_px_970_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4544,966,970,968.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5078,0.2422,0.264801,0.480086,0.255113,0,0,0,flat,False,
1775839187.547281,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4544,966,971,968.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5078,0.2422,0.264801,0.480086,0.255113,0,0,0,flat,False,
1775839187.550266,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.2334,966,971,968.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.2765,-1.5265,0.246246,0.446446,0.307307,0,0,0,flat,False,
1775839187.554319,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4681,966,971,968.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5214,0.2286,0.264658,0.479828,0.255514,0,0,0,flat,False,
1775839187.721077,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.4,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.3862,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.4283,-1.6783,0.244654,0.443560,0.311785,0,0,0,flat,False,
1775839187.722038,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4681,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5214,0.2286,0.264658,0.479828,0.255514,0,0,0,flat,False,
1775839187.726163,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_944.6,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.6163,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.6688,0.0812,0.260281,0.482684,0.257035,0,0,0,flat,False,
1775839187.727558,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_944.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,944.4681,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-6.5214,0.2286,0.264658,0.479828,0.255514,0,0,0,flat,False,
1775839187.729027,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.4,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.3754,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.4175,-1.6675,0.244898,0.443504,0.311598,0,0,0,flat,False,
1775839187.730239,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.5,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.5265,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.5675,-1.8175,0.243323,0.440653,0.316024,0,0,0,flat,False,
1775839187.735526,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.7,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.6838,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.7237,-1.9737,0.239325,0.442403,0.318272,0,0,0,flat,False,
1775839187.735979,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.8467,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.8854,-2.1354,0.234765,0.445055,0.320180,0,0,0,flat,False,
1775839187.739071,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.8604,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.8989,-2.1489,0.234383,0.445277,0.320340,0,0,0,flat,False,
1775839187.924207,heartbeat,953,,,,,,,,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.8981,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.9364,-2.1864,0.233883,0.444778,0.321339,0,0,0,flat,False,
1775839187.931479,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.0171,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.0544,-2.3044,0.232187,0.443448,0.324365,0,0,0,flat,False,
1775839187.934998,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.1248,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.1613,-2.4113,0.229385,0.444778,0.325837,0,0,0,flat,False,
1775839188.135971,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.0480,969,971,970.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.0852,-2.3352,0.229770,0.447053,0.323177,0,0,0,flat,False,
1775839188.336736,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.9404,969,971,970.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.9783,-2.2283,0.231347,0.448172,0.320481,0,0,0,flat,False,
1775839188.536381,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.8,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.8373,969,971,970.0000,2,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.8761,-2.1261,0.233117,0.448724,0.318159,0,0,0,flat,False,
1775839188.731991,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_946.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.8614,966,971,968.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.9000,-2.1500,0.232500,0.449000,0.318500,0,0,0,flat,False,
1775839189.332963,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.9622,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.0000,-2.2500,0.230500,0.449000,0.320500,0,0,0,flat,False,
1775839189.530789,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.0595,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.0965,-2.3465,0.228657,0.448827,0.322516,0,0,0,flat,False,
1775839189.731101,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.2,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.1626,967,971,969.0000,4,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.1988,-2.4488,0.226887,0.448276,0.324838,0,0,0,flat,False,
1775839189.942383,entry_blocked,953,,,120,,,macro,buy_over_fair_px_971_fair_947.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.1410,966,971,968.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.1774,-2.4274,0.228228,0.446446,0.325325,0,0,0,flat,False,
1775839190.327864,entry_blocked,953,,,120,,,macro,buy_over_fair_px_970_fair_947.1,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.0882,965,970,967.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.1250,-2.3750,0.229500,0.446000,0.324500,0,0,0,flat,False,
1775839190.339782,entry_blocked,953,,,120,,,macro,buy_over_fair_px_970_fair_947.0,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,947.0492,965,970,967.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-9.0863,-2.3363,0.230385,0.445777,0.323838,0,0,0,flat,False,
1775839190.532420,entry_blocked,953,,,120,,,macro,buy_over_fair_px_970_fair_946.9,,0,,0.00,0.00,0.00,0.00,0.00,flat,macro,BUY,120,4.500000,True,946.9381,965,970,967.5000,5,1.959086,0.000000,0.000000,-6.7500,,,,,,,,,,-8.9761,-2.2261,0.232116,0.446723,0.321161,0,0,0,flat,False,
