event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
70,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.402838+00:00,1775363965402838000,179675735688625,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3081,""qty"":77}]",0,0,3067,133,,,False
71,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.402976+00:00,1775363965402976000,179675735826541,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
72,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403119+00:00,1775363965403119000,179675735969541,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
73,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403252+00:00,1775363965403252000,179675736102291,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
74,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403389+00:00,1775363965403389000,179675736239166,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
75,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403527+00:00,1775363965403527000,179675736377666,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
76,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403676+00:00,1775363965403676000,179675736526916,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
77,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403829+00:00,1775363965403829000,179675736679750,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
78,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.403961+00:00,1775363965403961000,179675736811291,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
79,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404096+00:00,1775363965404096000,179675736946375,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
80,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404233+00:00,1775363965404233000,179675737083666,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
81,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404370+00:00,1775363965404370000,179675737220375,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
82,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404496+00:00,1775363965404496000,179675737347041,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
83,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404623+00:00,1775363965404623000,179675737473875,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
84,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404761+00:00,1775363965404761000,179675737611125,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
85,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.404888+00:00,1775363965404888000,179675737738500,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
86,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405032+00:00,1775363965405032000,179675737882666,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
87,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405172+00:00,1775363965405172000,179675738022125,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
88,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405308+00:00,1775363965405308000,179675738158416,,,,ETF,3067,84,3075,77,3071.0,8.0,3071.1739130434785,0.043478260869565216,700,336,"[{""px"":3067,""qty"":84},{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
89,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405544+00:00,1775363965405544000,179675738394791,,,,ETF,3066,252,3075,77,3070.5,9.0,3072.8936170212764,0.5319148936170213,1050,336,"[{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
90,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405689+00:00,1775363965405689000,179675738539416,,,,ETF,3066,252,3075,77,3070.5,9.0,3072.8936170212764,0.5319148936170213,1050,336,"[{""px"":3066,""qty"":252},{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
91,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405832+00:00,1775363965405832000,179675738682416,,,,ETF,3065,364,3075,77,3070.0,10.0,3073.253968253968,0.6507936507936508,1302,336,"[{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
92,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.405977+00:00,1775363965405977000,179675738827291,,,,ETF,3065,364,3075,77,3070.0,10.0,3073.253968253968,0.6507936507936508,1302,336,"[{""px"":3065,""qty"":364},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
93,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.406117+00:00,1775363965406117000,179675738967458,,,,ETF,3065,77,3075,77,3070.0,10.0,3070.0,0.0,1015,336,"[{""px"":3065,""qty"":77},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
94,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.406256+00:00,1775363965406256000,179675739107041,,,,ETF,3065,77,3075,77,3070.0,10.0,3070.0,0.0,1015,336,"[{""px"":3065,""qty"":77},{""px"":3064,""qty"":434},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
95,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.406399+00:00,1775363965406399000,179675739249916,,,,ETF,3065,77,3075,77,3070.0,10.0,3070.0,0.0,693,336,"[{""px"":3065,""qty"":77},{""px"":3064,""qty"":112},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
96,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.406547+00:00,1775363965406547000,179675739397125,,,,ETF,3065,77,3075,77,3070.0,10.0,3070.0,0.0,693,336,"[{""px"":3065,""qty"":77},{""px"":3064,""qty"":112},{""px"":3063,""qty"":504},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
97,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.406693+00:00,1775363965406693000,179675739543708,,,,ETF,3065,77,3075,77,3070.0,10.0,3070.0,0.0,336,336,"[{""px"":3065,""qty"":77},{""px"":3064,""qty"":112},{""px"":3063,""qty"":147},{""px"":3062,""qty"":574},{""px"":3061,""qty"":644}]","[{""px"":3075,""qty"":77},{""px"":3076,""qty"":112},{""px"":3077,""qty"":147},{""px"":3078,""qty"":182},{""px"":3079,""qty"":217}]",0,0,3067,133,,,False
